datetime,Servicios Financieros y Bancarios/itub,Energía y Petróleo/pbr, Minería y Recursos Naturales/vale,Brasil
2019-03-15,0.003141176152940517,0.020923125907492457,0.0038025193535342616,0.009196051066609189
2019-03-16,0.0,0.0,0.0,0.0
2019-03-17,0.0,0.0,0.0,0.0
2019-03-18,0.016701834571192897,0.0313442634674157,0.00606059868702058,0.01785520991945763
2019-03-19,-0.020534189481144383,0.015195898434356092,0.03162644258376024,0.008675090007200743
2019-03-20,-0.01677113382804707,0.014968100752226654,-0.015328388504909807,-0.0056533691216409734
2019-03-21,-0.026652925430329377,-0.03289846704275101,-0.0022240280145388036,-0.020385888760914333
2019-03-22,-0.056954619094446435,-0.07214092931127047,-0.04754833983942919,-0.058292483120898214
2019-03-23,0.0,0.0,0.0,0.0
2019-03-24,0.0,0.0,0.0,0.0
2019-03-25,0.008130542005728492,0.0037930271776203117,0.0031201738252815137,0.004964435192848005
2019-03-26,0.012672002049812114,0.03211575317519877,0.012441874490005,0.018885777805955243
2019-03-27,-0.05119421595751161,-0.054911554949506836,-0.026881956401454077,-0.04388595001179594
2019-03-28,0.041965888277968544,0.02001304473429033,-0.003156796651002991,0.019411304999214445
2019-03-29,0.013809205646561518,0.0075949838557149985,0.034045838929033456,0.018298509382332292
2019-03-30,0.0,0.0,0.0,0.0
2019-03-31,0.0,0.0,0.0,0.0
2019-04-01,0.0015899353636130709,0.0012560796770004767,0.03981623606729956,0.014078542865611325
2019-04-02,-0.005669045420966912,0.0050189017338735376,-0.008100100540466837,-0.00288758059509487
2019-04-03,-0.019384092382815576,-0.018726672658802235,-0.009651200972879859,-0.01576144878478423
2019-04-04,0.02441859732469709,0.02862608022202595,0.009745254381447133,0.02072067753629616
2019-04-05,0.013620757455577781,0.020408163265306145,-0.005939315238552512,0.009269569809169365
2019-04-06,0.0,0.0,0.0,0.0
2019-04-07,0.0,0.0,0.0,0.0
2019-04-08,0.0,0.02969691133461727,0.03211364586325516,0.020397483875297905
2019-04-09,-0.008958120599492081,-0.006474466345431473,-0.018089594633761807,-0.011062319920966169
2019-04-10,0.005649355185869176,0.006516658229825056,-0.0007370049982805549,0.0037715727777465143
2019-04-11,-0.02359549956643736,-0.030606177721991812,-0.011799494167809566,-0.021780386580558787
2019-04-12,-0.023015170664984708,-0.0928962002459569,-0.011940184919910113,-0.042191013424181065
2019-04-13,0.0,0.0,0.0,0.0
2019-04-14,0.0,0.0,0.0,0.0
2019-04-15,0.0035336388756082027,0.005354602059452596,0.003021093678769793,0.003930080422564095
2019-04-16,-0.00704206632943849,0.023302289003455323,0.0218374615564616,0.012572235796057884
2019-04-17,-0.022458575068410647,-0.004554208931236148,-0.02210768438907429,-0.01620975456827796
2019-04-18,0.014510140886172307,0.02091521509087002,0.0037677290212254633,0.012933718049428371
2019-04-19,0.0,0.0,0.0,0.0
2019-04-20,0.0,0.0,0.0,0.0
2019-04-21,0.0,0.0,0.0,0.0
2019-04-22,-0.005959675314610169,0.004481316932857249,-0.01951937333521825,-0.0069292514666004865
2019-04-23,0.016787153424951518,0.007010834687653622,0.008422616055754562,0.0106327993755587
2019-04-24,-0.017689183626238836,-0.029113943380843055,-0.04631747418909016,-0.030729798394736774
2019-04-25,0.020408149649422835,0.008474597078188761,0.009554289776696034,0.012684222046421518
2019-04-26,0.010588689901555481,-0.005817766830558013,0.011040811359471547,0.005217872362054775
2019-04-27,0.0,0.0,0.0,0.0
2019-04-28,0.0,0.0,0.0,0.0
2019-04-29,-0.006985162877416129,-0.0006503202969035948,-0.0031200694332368384,-0.003549332360493666
2019-04-30,0.014068027104511271,-0.009108571014623035,0.0,0.0016366205096631178
2019-05-01,-0.013872863287761827,-0.01969789553461565,-0.03129897566189077,-0.021407012379808524
2019-05-02,0.008679424701030891,-0.0013396062189955371,-0.001615372142046323,0.0018890672921963803
2019-05-03,-0.00116299480366433,0.006706936916555106,0.034789563856300276,0.013310056969833048
2019-05-04,0.0,0.0,0.0,0.0
2019-05-05,0.0,0.0,0.0,0.0
2019-05-06,-0.02910322659811415,-0.009993537228215832,-0.021110076135901545,-0.019868257187536403
2019-05-07,-0.011990761670925276,-0.010094099335049123,-0.0023963368904615923,-0.008078795305823878
2019-05-08,0.01577685866910672,0.037389693674663826,-0.004803543328432247,0.015959792975061636
2019-05-09,-0.016726353472431454,-0.03145490029965792,-0.014481370528250603,-0.020678666019112193
2019-05-10,0.0,0.002030081325091304,0.017959191610777303,0.0065964600688366406
2019-05-11,0.0,0.0,0.0,0.0
2019-05-12,0.0,0.0,0.0,0.0
2019-05-13,-0.027946547926278598,-0.03106042556383881,-0.039294357543398384,-0.032439439241060214
2019-05-14,0.0012498721918887679,0.0006969163522396737,0.005008593421410579,0.0022952760486278766
2019-05-15,-0.009987362575156644,-0.013927636417939926,-0.003322310466906342,-0.008988312121800963
2019-05-16,-0.017654422344358767,-0.02189263435251876,-0.04083349235007716,-0.02652558118549505
2019-05-17,-0.015404481854838004,-0.028158660877030117,0.006950470470935999,-0.012082181846107602
2019-05-18,0.0,0.0,0.0,0.0
2019-05-19,0.0,0.0,0.0,0.0
2019-05-20,0.02868305599284593,0.016344635460301404,-0.01553070009221491,0.009734007149107701
2019-05-21,0.04309269930897064,0.030701729480773876,0.02629284646673713,0.033028800834638945
2019-05-22,0.010935411290123875,0.012171748398334348,0.003415937246139089,0.008752621988417114
2019-05-23,-0.001201967313866792,-0.021800245742736757,0.0034040805457371537,-0.0064673837285859105
2019-05-24,-0.0036099906572910623,0.013659158075314481,0.019508279789739458,0.00975395757856175
2019-05-25,0.0,0.0,0.0,0.0
2019-05-26,0.0,0.0,0.0,0.0
2019-05-27,0.0,0.0,0.0,0.0
2019-05-28,0.015700556622553874,0.015602873805180328,0.031614078041486415,0.020762777794842806
2019-05-29,0.03210465834596454,0.016061307541642256,0.004838514536859462,0.017491478540073865
2019-05-30,0.012672715395363188,-0.003436423624082585,0.0056179847690907,0.00490191125832253
2019-05-31,0.01251436440769349,-0.0048275503421139065,-0.004788528977526796,0.0009564340790574198
2019-06-01,0.0,0.0,0.0,0.0
2019-06-02,0.0,0.0,0.0,0.0
2019-06-03,0.007194644804982886,0.02356202181611189,0.0008019103324299337,0.010414330394663154
2019-06-04,0.010044287447557032,0.017603061736205516,0.012820713544406503,0.013354460700295787
2019-06-05,-0.02209960216866169,-0.021290552276464147,-0.018196192647407683,-0.02032349454053606
2019-06-06,0.006779607581597569,0.01631543487669851,0.00966944712878437,0.010812281563736547
2019-06-07,0.015712896923695263,0.02876247217836836,0.0,0.014676871803680994
2019-06-08,0.0,0.0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0.0
2019-06-10,-0.008839810190721886,-0.020155864618432773,-0.008778880785355936,-0.012465603346188497
2019-06-11,0.007803818188430345,0.029860623343741732,0.06763282577564067,0.03474809821157821
2019-06-12,-0.008849204892886542,-0.019974269745733575,-0.002262503950071104,-0.010258372934268102
2019-06-13,-0.012277289477763187,0.017093987439515734,0.015117293461864634,0.0065782171697936695
2019-06-14,-0.01468916283096433,-0.004524777113659506,-0.02308273499871827,-0.013957902731302896
2019-06-15,0.0,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0
2019-06-17,0.0,0.0038960851057348034,-0.019054843917527542,-0.005002390407891604
2019-06-18,0.028669747863910855,0.02134541873918061,0.04584295381461878,0.03163317973784438
2019-06-19,0.018952052510343265,0.009499526197149777,0.005943629479757906,0.011350418701792814
2019-06-20,0.01969342080733605,0.02697609621635433,0.012555364496090737,0.01954421090152777
2019-06-21,0.005365199592946235,0.015272114779272705,-0.013129161157502733,0.0024776905608563486
2019-06-22,0.0,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0
2019-06-24,0.0053361234051221285,-0.0018053628859839854,0.008130134376598708,0.003848095315593161
2019-06-25,-0.018046918983231186,-0.03676902929700454,-0.02272735746404797,-0.025589290895613622
2019-06-26,0.020540390959914,-0.007509425034029293,0.00825211716893981,0.007023417421292092
2019-06-27,-0.004237083765283534,-0.020176500569462852,-0.000743934780688571,-0.008301981308093535
2019-06-28,0.002127814944927975,0.001930455165874978,0.0007444886316756438,0.001584910385017937
2019-06-29,0.0,0.0,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0
2019-07-01,-0.001699197534034247,-0.005138037156375841,0.03645838052836625,0.009774978126525535
2019-07-02,-0.006383094769908282,-0.016784994491864103,-0.045943953326655795,-0.0228069740541813
2019-07-03,0.005353070374004787,0.006565751921777441,0.006019657083564889,0.005919698195184548
2019-07-04,0.0,0.0,0.0,0.0
2019-07-05,0.03514390451641436,0.022831190300335757,-0.018698742493176157,0.012961196266779409
2019-07-06,0.0,0.0,0.0,0.0
2019-07-07,0.0,0.0,0.0,0.0
2019-07-08,0.002057817601317513,0.02040826858272271,0.013719573304836974,0.011941267631329475
2019-07-09,0.0030800669976185358,0.0031249241856818877,0.004511096768766265,0.003536309024182007
2019-07-10,0.007164329009518022,0.014330382957506105,0.03368273872710059,0.01820855872906116
2019-07-11,0.0020329343257301513,0.025184238282232263,0.002172397058014086,0.009698557989772247
2019-07-12,-0.01115620281147145,0.00838833356790003,-0.0028902184059017566,-0.001867168924326148
2019-07-13,0.0,0.0,0.0,0.0
2019-07-14,0.0,0.0,0.0,0.0
2019-07-15,-0.014359047193063024,-0.020202154635426184,0.014492688970730194,-0.006622609243060475
2019-07-16,0.0010403611918059497,-0.018192829657208254,0.0021430102286728037,-0.0049531212181207354
2019-07-17,0.005197770051789563,-0.0018532404508679878,-0.0057020601323770626,-0.0007779850753803106
2019-07-18,0.027921272197213298,-0.0018562459129970454,0.00430109404336898,0.010020819708103125
2019-07-19,-0.026156889127775473,-0.00867963261749849,0.002141193642617889,-0.010789458273876505
2019-07-20,0.0,0.0,0.0,0.0
2019-07-21,0.0,0.0,0.0,0.0
2019-07-22,0.017562258749451276,0.0,-0.008546856196456454,0.002975082842488292
2019-07-23,0.0010150824831993699,0.005003299963087571,-0.016523172157549948,-0.0034665806047167926
2019-07-24,-0.002028809888467542,-0.013067876523337074,-0.019722269743434162,-0.011490255531228798
2019-07-25,-0.03556880669067641,-0.02395965912531728,-0.01192258888564024,-0.023578848051539196
2019-07-26,0.022128378119053105,-0.02648560258755317,0.0007542352687195386,-0.0011889864359275735
2019-07-27,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.0,0.0,0.0
2019-07-29,0.0,0.01061701714065344,-0.002260697923921695,0.002757585341521476
2019-07-30,-0.03505117137870195,-0.006566059923603262,-0.006042389518519209,-0.01572767487087206
2019-07-31,-0.022436008378861172,-0.0052875354130702545,-0.012918007006376686,-0.013411711763441678
2019-08-01,-0.0061228123037645465,-0.02192692609038349,-0.036181548460118895,-0.021196324661908086
2019-08-02,-0.012101276758125779,0.015625100830167327,-0.01916962618940321,-0.005163114698729349
2019-08-03,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0
2019-08-05,-0.027839770752467907,-0.051505023386094306,-0.05863175852772373,-0.045532262379874365
2019-08-06,0.020618818753060708,0.00987315221610019,0.016436040439066213,0.015486243764714946
2019-08-07,0.034792161453174986,-0.009078400954683263,-0.009361762518028671,0.005396159333552806
2019-08-08,0.014099568698900278,0.031007995385164078,0.028350815050146805,0.024241265114289683
2019-08-09,-0.008556004333145517,-0.008202364591486933,-0.035087866410051904,-0.01710925766044584
2019-08-10,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0
2019-08-12,-0.04422852573201719,-0.03514836929314835,-0.021644980513457535,-0.03333721892774562
2019-08-13,0.015801335143747153,0.006428751404747635,0.03539794815238029,0.019017251451288776
2019-08-14,-0.034444551717219274,-0.049680748840912115,-0.05470068556728447,-0.04581257542138724
2019-08-15,0.008055586234281709,-0.002987144165986666,-0.00813746796415371,-0.0010127785456333603
2019-08-16,0.0014001463397141922,-0.008988984543152556,-0.008204107622969303,-0.00521167212271453
2019-08-17,0.0,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.0,0.0
2019-08-19,-0.022144693515493752,-0.00831432506318075,-0.018382391832792444,-0.016117665435784093
2019-08-20,-0.0011919343297864815,-0.0030487960209857334,0.010299566215999256,0.0019994158355249236
2019-08-21,0.01312660030521906,0.055810391384438995,0.006487558592742193,0.024890101593192084
2019-08-22,-0.025912730796593064,-0.015206258929123417,-0.008287329072567018,-0.016304085203433554
2019-08-23,-0.026601816845868154,-0.04632361018821929,-0.02878370244230244,-0.03356401272720866
2019-08-24,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0
2019-08-26,-0.006211549596344512,-0.013878115374193034,-0.01720836175047591,-0.012308348817934441
2019-08-27,0.007500075880806589,0.010164218876102638,0.004863791257621486,0.007434268384795136
2019-08-28,0.012406932229799272,0.012383781216779077,0.009680563368457573,0.011375521348961854
2019-08-29,0.00980382622440179,0.024464777516396863,0.027804490073729315,0.02048412095879423
2019-08-30,0.0,0.011193934497275349,0.026119183114177602,0.012313328811779475
2019-08-31,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,0.0
2019-09-03,-0.03836818848633328,-0.01107001744708902,-0.008181733680514225,-0.019014580072599055
2019-09-04,0.01893963776358154,0.04328358679191524,0.030247368852003964,0.030515295824475246
2019-09-05,0.026022280786159202,0.01144498035992525,0.008007213517081224,0.015006576638844674
2019-09-06,0.036231769549966764,0.011315474971117512,0.0008825967906409549,0.015981847632869327
2019-09-07,0.0,0.0,0.0,0.0
2019-09-08,0.0,0.0,0.0,0.0
2019-09-09,0.023309820527395386,0.01538448795652525,0.023809571578064403,0.020626280420455063
2019-09-10,-0.019361995161335077,0.006198358955290084,0.010335847911280283,-0.0009331701372723555
2019-09-11,0.004646098283714428,-0.0027377043706305892,0.006820226149745201,0.0028804446207335833
2019-09-12,-0.0011563293119919438,0.009608712586246515,0.030482662650616055,0.012848565155207306
2019-09-13,0.010416422281867677,-0.01155680291044281,-0.001643465884254458,-0.000918669349233765
2019-09-14,0.0,0.0,0.0,0.0
2019-09-15,0.0,0.0,0.0,0.0
2019-09-16,-0.021763267879857162,0.03713899632521778,-0.023045186714048205,-0.002530921228666904
2019-09-17,0.011709056228634385,-0.009283983206195723,0.005054669283447222,0.0024683149609423414
2019-09-18,-0.009259068183221641,-0.021418885691084744,-0.013411440440059264,-0.014549500123740663
2019-09-19,-0.029206157421516332,-0.00615580162826368,-0.01614278687327897,-0.016996566154609465
2019-09-20,0.0036103512780831792,0.0006880530503832194,0.0,0.0014184734283939117
2019-09-21,0.0,0.0,0.0,0.0
2019-09-22,0.0,0.0,0.0,0.0
2019-09-23,-0.010791115150179942,0.0013755631904937005,-0.009499081850574131,-0.006241829157385923
2019-09-24,-0.007272720101185848,-0.010988905662571824,-0.02266788852695123,-0.013506739715933937
2019-09-25,0.015872862146306677,0.0041666466463270435,0.023193639358463303,0.014266938889862017
2019-09-26,0.024038332654991112,0.007607169371295575,-0.0026155884263041607,0.009579871487994234
2019-09-27,0.0,0.0020590558333166697,-0.0008739932436613307,0.00039107065458626197
2019-09-28,0.0,0.0,0.0,0.0
2019-09-29,0.0,0.0,0.0,0.0
2019-09-30,-0.012911001062495986,-0.008904214174082381,0.006124124042081069,-0.005178060094184108
2019-10-01,-0.020936909552573324,-0.008292981171368341,-0.0043479809155267946,-0.011080697641024592
2019-10-02,-0.023086572671491945,-0.022996529575103786,-0.05065494006726834,-0.031923553963575144
2019-10-03,-0.0012434695514306204,0.009272493915589708,0.017479358140131573,0.00841776622641592
2019-10-04,0.024906598357494758,0.002826703601310099,0.03526205866764753,0.020788469006729288
2019-10-05,0.0,0.0,0.0,0.0
2019-10-06,0.0,0.0,0.0,0.0
2019-10-07,-0.029161782863044605,-0.026074567121525005,-0.018340636159368096,-0.024280405427499444
2019-10-08,-0.006257526141295711,-0.003617857203468966,-0.016903912366197704,-0.008837167584617587
2019-10-09,0.01637278436159706,0.02469118243837376,0.005429949580985971,0.015342992405715744
2019-10-10,0.0,-0.0014173170494937715,0.02790289512548272,0.008740240765076353
2019-10-11,0.023543792811533182,0.02200146735265185,0.034150586586918275,0.02629962942786409
2019-10-12,0.0,0.0,0.0,0.0
2019-10-13,0.0,0.0,0.0,0.0
2019-10-14,0.0012106783835088564,-0.002083526919837264,-0.019475012436838468,-0.006714794121145069
2019-10-15,-0.002418510763712578,0.0020878770679135794,-0.012089824588329412,-0.004098751233762375
2019-10-16,0.013333195346798332,0.017361095558587447,-0.020104886208325734,0.0034945035500298155
2019-10-17,-0.011961482428193726,-0.015017179701607986,-0.0035681787413048838,-0.010080457487465177
2019-10-18,0.0012106783835088564,0.006930164174690612,-0.0017906578353665825,0.0020955609585348524
2019-10-19,0.0,0.0,0.0,0.0
2019-10-20,0.0,0.0,0.0,0.0
2019-10-21,0.010882438106624814,0.007570359174991603,0.020627855115122218,0.01289661529092375
2019-10-22,0.03947376739766151,0.042349903835601665,0.01669601217787764,0.03251149552567647
2019-10-23,0.02991967134000939,0.020969575529534268,0.006914309912519734,0.019075173738080924
2019-10-24,0.0055866298227260636,-0.021180716917069575,-0.012017183158941958,-0.009111719183584206
2019-10-25,0.009999901369763142,0.03934414908898742,0.04604714301909496,0.03147909384768903
2019-10-26,0.0,0.0,0.0,0.0
2019-10-27,0.0,0.0,0.0,0.0
2019-10-28,0.019802010458786823,0.00946371469520857,0.01578066904167752,0.01486531008457206
2019-10-29,-0.01618141239853721,0.002500232527781865,-0.007358930756082516,-0.0069432365068564945
2019-10-30,0.0065794537789527485,0.012468522537106619,-0.0008239289062018651,0.006013935645252977
2019-10-31,-0.01634026995093507,0.0,-0.03215178089029236,-0.016002376777605052
2019-11-01,0.0037672399082648855,0.012315406288319508,0.034071860198764625,0.01655098711046518
2019-11-02,0.0,0.0,0.0,0.0
2019-11-03,0.0,0.0,0.0,0.0
2019-11-04,-0.004415237128361449,-0.003041502549910091,0.015650570361863902,0.00270396412558548
2019-11-05,0.018847300268934886,-0.0018302685636492066,0.004055077856192302,0.006953796155287735
2019-11-06,-0.025027083266848882,-0.025061232524027366,-0.016962650667531443,-0.022126818931274536
2019-11-07,-0.004464589098075344,0.02382446330366217,0.0032867118332953194,0.007473373392831108
2019-11-08,-0.026905767965627825,-0.03123104119461151,-0.03603594025302859,-0.03107700730637842
2019-11-09,0.0,0.0,0.0,0.0
2019-11-10,0.0,0.0,0.0,0.0
2019-11-11,0.0034565544495306355,0.011378248156157955,-0.01359397964820186,0.0004094715759706208
2019-11-12,-0.01951801214028992,-0.016414006022341332,-0.009474536857992155,-0.014984163156805726
2019-11-13,-0.00936792277374332,-0.015345257297803339,-0.02434791341836584,-0.016190160851671125
2019-11-14,-0.0023641076436358155,-0.01818194339660195,-0.0017824994079308487,-0.007368421647895643
2019-11-15,0.014218339607699804,0.02116413658121785,0.02321440872661462,0.019336972022125653
2019-11-16,0.0,0.0,0.0,0.0
2019-11-17,0.0,0.0,0.0,0.0
2019-11-18,-0.017523548063908545,-0.022020791094189418,-0.013961588057361696,-0.017656955981101688
2019-11-19,-0.013079371634781678,-0.016556180727925196,0.01415927400825634,-0.0051071718569686755
2019-11-20,-0.0024096798477272197,0.0013465975573356825,-0.01745204346200302,-0.006109991498290204
2019-11-21,0.015700221091623945,0.022192350265904492,0.01865011065981914,0.018659085065724702
2019-11-22,0.0083232877453705,0.003289666632955379,0.03661718785915191,0.015915946938367672
2019-11-23,0.0,0.0,0.0,0.0
2019-11-24,0.0,0.0,0.0,0.0
2019-11-25,-0.017688550772375522,-0.0019673739802698043,0.011774614893779178,-0.0026008322534258293
2019-11-26,-0.02641094354209339,-0.030223416236753065,0.0,-0.01868933872701933
2019-11-27,0.006165630348136775,0.002710170256775557,-0.013300067404778071,-0.0014600080439556946
2019-11-28,0.0,0.0,0.0,0.0
2019-11-29,-0.0024510231147690797,-0.004729880467044145,-0.009267006433225755,-0.005427810304962864
2019-11-30,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0
2019-12-02,0.026302841890140094,0.0,0.032312913170589486,0.019343199170040765
2019-12-03,0.0011975642041890389,-0.003394315763305067,-0.011532138463711039,-0.004530533707532932
2019-12-04,0.02990450866606409,0.010899121990473493,0.008333295228795112,0.01621518554215979
2019-12-05,0.008129804507910787,0.025606446034884822,0.0016528629457637223,0.01167840745122458
2019-12-06,-0.005760642088415868,0.019053982736477515,0.02227727090732934,0.011738301813279027
2019-12-07,0.0,0.0,0.0,0.0
2019-12-08,0.0,0.0,0.0,0.0
2019-12-09,0.01969892844255483,0.003223764998637746,-0.0008073040602619708,0.007298078495707101
2019-12-10,-0.01704526484435087,0.001928028460009834,-0.006461920977244517,-0.007121121929323233
2019-12-11,-0.006936415913536997,0.0076970490072838516,0.022764365462394576,0.0077632495235266715
2019-12-12,0.010477180556997201,0.02227884916265599,0.02623228114632581,0.019466142585773068
2019-12-13,0.014877011644591098,-0.04669985544947641,0.011618689296158058,-0.006667370987879995
2019-12-14,0.0,0.0,0.0,0.0
2019-12-15,0.0,0.0,0.0,0.0
2019-12-16,-0.004544892494541153,0.0052254664222066705,0.00765693300283532,0.0027513772870652762
2019-12-17,0.004565642850465013,0.005847749945305125,-0.005319053732368295,0.0016811318909226082
2019-12-18,0.02045478281538804,0.025839954363322093,-0.0007639281940211573,0.015025166964947363
2019-12-19,0.0011137490280395124,-0.00125947551479344,0.01070317117052233,0.0034839567456435732
2019-12-20,-0.017797752322136096,-0.01891544251647803,0.0037822833402172407,-0.010867200794470972
2019-12-21,0.0,0.0,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.0
2019-12-23,0.013590189060512126,0.02056551207165569,0.002260697923921695,0.012017411688509538
2019-12-24,-0.0022345109071818525,-0.0006297010615307075,0.01278202782106308,0.0032728792312756716
2019-12-25,0.0,0.0,0.0,0.0
2019-12-26,0.024636105297499933,0.016383057770791742,0.001484754293731072,0.014026292729467506
2019-12-27,-0.004371633165077049,-0.013019128585074258,0.005858485428786642,-0.0038056511860503394
2019-12-28,0.0,0.0,0.0,0.0
2019-12-29,0.0,0.0,0.0,0.0
2019-12-30,0.004390828255500967,-0.0012564573437380266,-0.002269265828197975,0.00028548467757643866
