datetime,Servicios Financieros y Bancarios/bap,Minería/scco,Servicios Financieros y Bancarios/xvolb,Perú
2019-04-02,0.0022262969885762374,-0.008697851805728463,0.0,-0.0021356130896602347
2019-04-03,0.0018099573850764994,0.013286461632717517,0.0,0.004981818275872026
2019-04-04,-0.00028749356265778125,0.014349447791105474,0.0,0.004640444895387739
2019-04-05,0.007434212197149348,0.0007316113633215604,0.0,0.0026947217749554
2019-04-06,0.0,0.0,0.0,0.0
2019-04-07,0.0,0.0,0.0,0.0
2019-04-08,0.0007746517249749285,0.016085880496692573,0.0,0.005563975633150276
2019-04-09,-0.022080129212123545,-0.02254737636500337,-0.21787711403974885,-0.086626524473569
2019-04-10,0.006582001089289857,0.007852546205371347,0.2142857218883476,0.07547768883039291
2019-04-11,-0.0026072583352633183,-0.017530944879833643,0.0,-0.006645607060981998
2019-04-12,0.0035270020979989436,0.01610916986862887,0.0,0.006479936748987179
2019-04-13,0.0,0.0,0.0,0.0
2019-04-14,0.0,0.0,0.0,0.0
2019-04-15,-0.03249951696585118,-0.009268581927451613,0.0,-0.013783472634789923
2019-04-16,0.002606931830290593,0.01600209538732078,0.0,0.0061409789818117535
2019-04-17,-0.009548210724279027,0.013811631224984744,0.0,0.0014069287652328866
2019-04-18,-0.004389686431299222,-0.01935953499914478,0.0,-0.00783724307204652
2019-04-19,0.0,0.0,0.0,0.0
2019-04-20,0.0,0.0,0.0,0.0
2019-04-21,0.0,0.0,0.0,0.0
2019-04-22,0.0,0.0,0.0,0.0
2019-04-23,0.010460742197278439,-0.020473033443540345,0.0,-0.0033040561112664293
2019-04-24,-0.0020961910674506257,-0.020900820992353242,-0.17647059339140525,-0.06582430979889901
2019-04-25,0.0018433692643957666,-0.03430735339500879,0.0,-0.010713114763102298
2019-04-26,0.011510455937422392,0.024473852996535372,0.0,0.011874821948206063
2019-04-27,0.0,0.0,0.0,0.0
2019-04-28,0.0,0.0,0.0,0.0
2019-04-29,0.004230327519511912,-0.0015411477802621532,0.0,0.0008874293139524204
2019-04-30,-0.002064137615912842,-0.01157699875582685,-0.007142871587860089,-0.006858722626667929
2019-05-01,0.0,0.0,0.0,0.0
2019-05-02,0.003799124343814464,-0.04240030700989472,0.0,-0.012738390279806486
2019-05-03,0.0015559286995916466,0.037373096295291175,0.0,0.012846578248311332
2019-05-04,0.0,0.0,0.0,0.0
2019-05-05,0.0,0.0,0.0,0.0
2019-05-06,-0.003065045021481305,-0.03443701313706571,0.0,-0.012375679192320514
2019-05-07,-0.013392853383291992,0.0016460928666539587,0.0,-0.0038764309704905514
2019-05-08,-0.033253618236341986,-0.0054780875533660955,0.0,-0.012781462910603668
2019-05-09,-0.005475420883333082,-0.024235849957215505,0.0,-0.009804719377381034
2019-05-10,-0.00612702356942052,0.006209702280591367,-0.028776929829037567,-0.009469102868896018
2019-05-11,0.0,0.0,0.0,0.0
2019-05-12,0.0,0.0,0.0,0.0
2019-05-13,-0.036050908382790015,-0.027489650730419757,0.0,-0.020968384507359224
2019-05-14,0.013022519246722819,0.010095131181062866,0.0,0.007628824641169277
2019-05-15,-0.010110257252849975,0.0014277578645969236,0.0,-0.002865224798123507
2019-05-16,0.00522227269269937,0.0005704896701888007,0.0,0.0019116115797530964
2019-05-17,0.0014712439171082892,-0.01054426254769647,0.0,-0.0029940961480941
2019-05-18,0.0,0.0,0.0,0.0
2019-05-19,0.0,0.0,0.0,0.0
2019-05-20,0.011293188060924164,-0.011809042101173395,0.0,-0.00017023183328224644
2019-05-21,0.01652365308267445,0.007286654157774741,0.0,0.007857401389348234
2019-05-22,0.007189691892327987,-0.03124984296476041,0.0,-0.0079398498539027
2019-05-23,-0.007892163438518396,-0.0062726200806416665,0.0,-0.0046743785613228206
2019-05-24,-0.011977030442973713,0.006312214202199629,0.0,-0.0018693893594554476
2019-05-25,0.0,0.0,0.0,0.0
2019-05-26,0.0,0.0,0.0,0.0
2019-05-27,0.0,0.0,0.0,0.0
2019-05-28,-0.006694406267667596,0.011051248478092024,0.0,0.0014377579294400614
2019-05-29,0.0005009464890810555,0.009158063555328999,0.0,0.0031874733146553184
2019-05-30,0.009421437475418681,-0.006440359024441178,0.0,0.000983755888822576
2019-05-31,0.009108100777164063,-0.006187329775826145,0.0,0.0009638544304415133
2019-06-01,0.0,0.0,0.0,0.0
2019-06-02,0.0,0.0,0.0,0.0
2019-06-03,-0.006568302608310761,0.02875782440873209,0.0,0.0073225421941390395
2019-06-04,0.006791605719507432,0.021325611070572625,0.0,0.009278681540726419
2019-06-05,-0.006477798171189542,-0.01015809456377692,0.0,-0.005489844602538933
2019-06-06,0.010567034534550546,0.004561278040938532,0.0,0.004992343149911396
2019-06-07,0.018821730784511548,0.022985139931452014,0.0,0.013796267336267976
2019-06-08,0.0,0.0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0.0
2019-06-10,-0.00039304991552557844,0.0085990493776269,0.0,0.002707979822493436
2019-06-11,-0.004150655843676243,0.023377307893068577,0.0,0.006344795176299471
2019-06-12,-0.018997018328936188,-0.007793552596167874,0.0,-0.00884088840528434
2019-06-13,-0.013506268268864696,0.01381360776714935,0.0,0.00010142203443393605
2019-06-14,0.0015413487512836443,-0.011755168805069327,0.0,-0.0033705606177492752
2019-06-15,0.0,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0
2019-06-17,-0.01095413837046022,0.007299216815340959,0.0,-0.0012061241131893561
2019-06-18,0.00800917450115457,0.03623206251921496,0.0,0.014599608216721946
2019-06-19,-0.003178242857002078,-0.009842265540947137,0.0,-0.004296767771323241
2019-06-20,0.014165330236547202,0.020141342626032177,0.0,0.011321202044651195
2019-06-21,0.014416567104739153,0.0064102054919652485,0.029629578119444888,0.016650595736329266
2019-06-22,0.0,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0
2019-06-24,0.005002857413694661,0.005095429432446119,0.0,0.0033324346592264577
2019-06-25,0.0002643976622151989,-0.015969309951005428,0.07194248537649317,0.01855839911894197
2019-06-26,0.007971426587566999,0.0051518090003253025,0.0,0.0043306677440044595
2019-06-27,0.009306603939380764,-0.0010252371575152353,0.0,0.0027328510380156246
2019-06-28,-0.009047599008344953,-0.003334868412378067,0.0,-0.004086214248838597
2019-06-29,0.0,0.0,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0
2019-07-01,0.008518604377697914,-0.009266483109390045,0.0,-0.00024679998145840307
2019-07-02,0.007233847153039985,-0.01143137516490289,0.0,-0.0013851842439147589
2019-07-03,0.0096331434641177,0.01156356258707869,0.0,0.006994912996894809
2019-07-04,0.0,0.0,0.0,0.0
2019-07-05,0.015334107874552583,-0.008573729537593833,-0.26845641275455345,-0.08635969135780626
2019-07-06,0.0,0.0,0.0,0.0
2019-07-07,0.0,0.0,0.0,0.0
2019-07-08,-0.0007550358685594061,-0.004454810746650439,0.0,-0.001719249383019249
2019-07-09,0.002518924707740844,-0.019478777316963236,0.0,-0.005596751361043389
2019-07-10,-0.012437693173465547,0.0,0.27522937535697856,0.0867212551205593
2019-07-11,0.0019506254218033536,-0.010738396600547317,-0.028776929829037567,-0.012396351332567905
2019-07-12,-0.001777507374165599,0.0005428690796445146,0.029629578119444888,0.009370330142224857
2019-07-13,0.0,0.0,0.0,0.0
2019-07-14,0.0,0.0,0.0,0.0
2019-07-15,-0.010853852858864643,0.014374660572654241,-0.007194259257909064,-0.001212239009559424
2019-07-16,0.01277316342797774,-0.0018714098054268824,-0.057971025447188906,-0.015532859702130556
2019-07-17,-0.004316924519700338,-0.012054538672780502,0.0,-0.005402582853518677
2019-07-18,0.004760745036722636,-0.003254054777776738,0.0,0.0004972077854521462
2019-07-19,-0.02466368048570844,0.02366725717231999,0.0,-0.0003288196934181876
2019-07-20,0.0,0.0,0.0,0.0
2019-07-21,0.0,0.0,0.0,0.0
2019-07-22,-0.01110383756696287,0.0,0.0,-0.0036642663970977477
2019-07-23,-0.006623134466813174,-0.0061124644055969846,0.0,-0.004202747627895353
2019-07-24,0.009051588102823915,0.00695200850094313,0.06153847388261946,0.025588883260507546
2019-07-25,-0.0017066076528795548,-0.006373005830034861,0.0,-0.0026662724493617574
2019-07-26,0.0063557712216315565,-0.001603235194785002,0.0,0.0015683368888593633
2019-07-27,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.0,0.0,0.0
2019-07-29,-0.022518468713845885,-0.0029442671030069922,-0.13043478026131727,-0.05144618030579615
2019-07-30,-0.024329319855372566,-0.005100552525730162,0.0,-0.0097118578857639
2019-07-31,-0.004430023395957883,-0.03426892559769679,0.0,-0.012770653167906041
2019-08-01,-0.0036699048609040164,-0.034646535995576544,0.0,-0.012644425482638586
2019-08-02,-0.011925037522243942,-0.0416786529140285,0.0,-0.017689217843969908
2019-08-03,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0
2019-08-05,-0.02534943971096104,-0.02567232233338035,0.0,-0.01683718147463266
2019-08-06,0.004541913644221296,0.003100037669244493,0.0,0.0025218439334437105
2019-08-07,0.01632474975283671,0.007822345673863973,0.0,0.007968541490811224
2019-08-08,0.006087881206578549,0.033219385635192555,0.0,0.012971398057784463
2019-08-09,-0.03463044126193149,-0.03906236669077623,0.0,-0.024318626624393547
2019-08-10,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0
2019-08-12,-0.025313398114241936,-0.028768072953906265,0.0,-0.017846885452488907
2019-08-13,0.028592609602733576,0.023181072403977154,0.0,0.017085315062214543
2019-08-14,-0.0324146626804549,-0.03650083557491679,0.0,-0.02274211442427266
2019-08-15,0.004920613987305034,-0.026126874168414416,0.0,-0.006998065859766097
2019-08-16,0.020130569304718016,0.0030181159242865796,0.0,0.007639066125571517
2019-08-17,0.0,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.0,0.0
2019-08-19,0.001066742873950366,0.013039071181806694,0.0,0.00465491863839983
2019-08-20,-0.004552739682043505,-0.004620498855680499,0.0,-0.0030271687174489217
2019-08-21,0.0030165616779769255,-0.007957579455328934,0.0,-0.0016305358665261627
2019-08-22,-0.011835964538366217,0.008355687548306623,0.0,-0.0011484914067196664
2019-08-23,-0.011683333070319324,-0.0205502910501838,0.0,-0.010637095959766031
2019-08-24,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0
2019-08-26,-0.0027318755588585653,-0.0006766114801340928,0.0,-0.0011248007228675772
2019-08-27,0.002091942508850808,0.009820413295021924,0.0,0.003931077415278002
2019-08-28,0.001988039653765483,0.019114734187148708,0.0,0.006963915367501683
2019-08-29,0.008630909464069081,0.025337214790254636,0.02500005122274307,0.019459497907432042
2019-08-30,0.01858961669240955,0.014120652244256071,0.0,0.010794388749099656
2019-08-31,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,0.0
2019-09-03,-0.01018736254330932,-0.010759568877876657,0.0,-0.006912487368991372
2019-09-04,0.0018047892526842357,0.010876596365629432,0.0,0.00418485725404351
2019-09-05,0.030333988118013577,0.0427215500914675,0.0,0.024108327609128757
2019-09-06,0.005292743638658504,0.004855971154134275,0.0,0.0033490758816216173
2019-09-07,0.0,0.0,0.0,0.0
2019-09-08,0.0,0.0,0.0,0.0
2019-09-09,-0.004747753668928989,0.014798674808230494,0.0,0.003316803975969497
2019-09-10,0.00245614369021796,0.02708359202324484,-0.008130097552326632,0.007065180593174935
2019-09-11,0.0073500876002601245,0.0014488814255240179,0.0,0.002903659778508767
2019-09-12,0.0028531150774877556,0.022280103168957455,0.0,0.00829396202132692
2019-09-13,0.004850514216632407,0.010472690113473293,0.0,0.0050566574289348815
2019-09-14,0.0,0.0,0.0,0.0
2019-09-15,0.0,0.0,0.0,0.0
2019-09-16,0.005384100867791508,-0.01568626992678679,0.0,-0.0033997157894684426
2019-09-17,-0.011126012891243042,-0.006260665029520829,0.0,-0.005737603713852077
2019-09-18,9.335123762199693e-05,-0.0068728691128771,0.0,-0.0022372408988341843
2019-09-19,-0.009802975472456787,-0.0002884627402182094,0.0,-0.0033301746101827494
2019-09-20,-0.01296441536714088,-0.0051916213362231955,0.0,-0.005991492112110145
2019-09-21,0.0,0.0,0.0,0.0
2019-09-22,0.0,0.0,0.0,0.0
2019-09-23,-0.007976191980478053,0.0023194064556018024,0.0,-0.001866739223209163
2019-09-24,-0.0021185171372389844,-0.028348372163595537,0.0,-0.010054073469275391
2019-09-25,0.013075461535116295,0.018160328925141744,0.0,0.010307810851885153
2019-09-26,0.010239475890736482,-0.00847957544379585,0.0,0.0005807671474904086
2019-09-27,0.0024985729484394703,0.005603058072704448,0.0,0.002673538236977493
2019-09-28,0.0,0.0,0.0,0.0
2019-09-29,0.0,0.0,0.0,0.0
2019-09-30,-0.019797789951905842,0.0008796996160915782,0.0,-0.0062429698108187074
2019-10-01,-0.020773318106395156,-0.030178782952440142,0.0,-0.016814193349415647
2019-10-02,-0.010141587956033371,-0.01722030872231517,0.0,-0.00902942590385502
2019-10-03,0.007523218286917155,0.006148066766644256,0.0,0.004511524067675266
2019-10-04,0.02009232776158898,0.008249333004172854,-0.34016394819208307,-0.10290135485068601
2019-10-05,0.0,0.0,0.0,0.0
2019-10-06,0.0,0.0,0.0,0.0
2019-10-07,-0.0029857642865463996,0.0,0.0,-0.000985302214560312
2019-10-08,-0.009129067970266802,-0.01969690105508315,0.0,-0.009512569778365485
2019-10-09,-0.005557147632301973,0.0024726952779767775,0.055900642388138966,0.017429342711158546
2019-10-10,-0.004264797614192406,0.02621041606718899,0.5882353405226477,0.20135971646196263
2019-10-11,0.02781473853190164,0.036358311513424724,0.0,0.021177106514957703
2019-10-12,0.0,0.0,0.0,0.0
2019-10-13,0.0,0.0,0.0,0.0
2019-10-14,-0.001053742332409291,0.012177270314043698,0.20740737797301567,0.07211519896503452
2019-10-15,0.006760711379943274,-0.02033788719020857,0.0,-0.004480468017387548
2019-10-16,-0.0032862316563295746,-0.0032162013865958405,0.0,-0.002145802904165387
2019-10-17,-0.00014339226257997773,-0.015547275140508021,0.0,-0.00517792024301904
2019-10-18,0.0027718149029227757,0.009535138350259098,0.0,0.004061294573550018
2019-10-19,0.0,0.0,0.0,0.0
2019-10-20,0.0,0.0,0.0,0.0
2019-10-21,0.0006196400457976203,0.03158222403138833,0.0,0.010626615145471363
2019-10-22,-0.010954529457495421,0.011158824184802851,0.0,6.741726001145221e-05
2019-10-23,0.02114036652289175,0.020939252968110944,0.0,0.01388627443203089
2019-10-24,0.01377029740488278,-0.01801552298729625,0.0,-0.0014009244421964448
2019-10-25,-0.010838753771565512,0.015241555066861645,0.0,0.0014529244274477235
2019-10-26,0.0,0.0,0.0,0.0
2019-10-27,0.0,0.0,0.0,0.0
2019-10-28,0.005643322978030385,0.012232271654016857,0.0,0.00589894622857559
2019-10-29,-0.0005611223021476652,0.00878864560157111,0.0,0.002715082688809737
2019-10-30,-0.00809467268584696,-0.005717474880582607,0.0,-0.004558008696921757
2019-10-31,0.009670212079751384,-0.025739049945975645,0.0,-0.005302716495854006
2019-11-01,0.011773563547635701,0.049746709556425905,0.0,0.020301690124340334
2019-11-02,0.0,0.0,0.0,0.0
2019-11-03,0.0,0.0,0.0,0.0
2019-11-04,-0.007480610054467762,0.020883900153357615,0.0,0.004423085732633652
2019-11-05,-0.011165942262389983,-0.004196282000897833,0.0,-0.005069534006884979
2019-11-06,-9.408033505309277e-05,-0.016768749400237537,0.0,-0.005564733812645908
2019-11-07,0.02263315393179166,0.029236681406415777,0.0,0.017117045661608453
2019-11-08,-0.04868177988962452,-0.0060496344003411195,0.0,-0.018061366715688663
2019-11-09,0.0,0.0,0.0,0.0
2019-11-10,0.0,0.0,0.0,0.0
2019-11-11,-0.004498067893811908,0.007674144360213742,0.0,0.001048105233912605
2019-11-12,-0.009960176631377382,-0.007878169512059663,-0.34969326920044297,-0.12128543306348041
2019-11-13,0.004416654526295805,-0.011646477831760205,0.0,-0.0023858416908032524
2019-11-14,-0.003566725919208036,-0.004820284701443356,0.0,-0.0027677135048149596
2019-11-15,0.03270575051657887,0.015069634004570398,0.0,0.01576587689197926
2019-11-16,0.0,0.0,0.0,0.0
2019-11-17,0.0,0.0,0.0,0.0
2019-11-18,0.0009971880960837343,-0.011134448863720836,0.0,-0.003345296053320244
2019-11-19,-0.01247519727631885,0.007774709879475594,0.0,-0.001551160840958275
2019-11-20,-0.005331665973287825,-0.01649369342809892,0.0,-0.007202368602457626
2019-11-21,0.004539328666915754,0.00351615760649171,0.0,0.002658310470224463
2019-11-22,-0.0012499152440044181,0.021563560930084824,0.0,0.006703503076406534
2019-11-23,0.0,0.0,0.0,0.0
2019-11-24,0.0,0.0,0.0,0.0
2019-11-25,0.009193236236076041,0.007915282759426878,0.0,0.0056458112685159635
2019-11-26,-0.009681846045318188,-0.003141117144775607,0.0,-0.004231577852730952
2019-11-27,0.013918385031761682,0.011554483997302745,0.0,0.008406046779591262
2019-11-28,0.0,0.0,0.0,0.0
2019-11-29,0.0031349496880352934,-0.012720513207363782,0.0,-0.0031632359613784017
2019-11-30,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0
2019-12-02,0.0018466578442721815,-0.002103659522076029,-0.12264147826830796,-0.0405564983822169
2019-12-03,-0.023962592594342857,-0.02529646604891367,0.0,-0.016255489352274652
2019-12-04,0.002953907307537307,0.01919436468958091,0.0,0.0073089297590490125
2019-12-05,-0.0033314507591748477,0.018302467562378855,0.0,0.004940435545057323
2019-12-06,0.0062975639578874976,0.010940242935296496,0.0,0.005688476274750718
2019-12-07,0.0,0.0,0.0,0.0
2019-12-08,0.0,0.0,0.0,0.0
2019-12-09,-0.0007220888626902067,0.014687019158435843,0.0,0.00460842699759606
2019-12-10,-0.017776281313097386,0.006602180809274438,0.0,-0.0036874531662615733
2019-12-11,0.0038255497992512044,0.023209022605460428,0.0,0.008921408893554838
2019-12-12,0.01812679853432031,0.01627236333205162,0.0,0.011351723415902737
2019-12-13,-0.0023035947090543907,0.006550054581933473,0.0,0.001401331758050097
2019-12-14,0.0,0.0,0.0,0.0
2019-12-15,0.0,0.0,0.0,0.0
2019-12-16,-0.0033668942583015005,-0.006266422799245386,0.0,-0.0031789946289904726
2019-12-17,0.01621617889827842,0.01891814918113588,0.0,0.01159432826620672
2019-12-18,0.0067439043962300715,0.014758504983065857,0.0,0.007095795095167657
2019-12-19,0.01250126074170077,0.005160595866875006,0.0,0.005828412680830007
2019-12-20,-0.0013978214052213778,-0.01306893174264201,0.0,-0.004774028538794918
2019-12-21,0.0,0.0,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.0
2019-12-23,0.005692191499109489,0.008985589866636445,0.0,0.004843667850696159
2019-12-24,-0.009046667221838889,-0.0018749582778246898,0.0,-0.003604136414888981
2019-12-25,0.0,0.0,0.0,0.0
2019-12-26,0.0,0.0,0.0,0.0
2019-12-27,0.008146027203207229,-0.0004694585395089712,0.0,0.002533267659020425
2019-12-28,0.0,0.0,0.0,0.0
2019-12-29,0.0,0.0,0.0,0.0
2019-12-30,-0.006083350624981554,-0.0018793626329437485,0.23655913289343933,0.07543681847971963
2019-12-31,-0.0042049327452228225,-0.00023522772072870346,0.0,-0.0014652529537640035
2020-01-01,0.0,0.0,0.0,0.0
2020-01-02,0.028620911861482412,0.005414209952613991,0.0,0.011231590198651813
2020-01-03,-0.006066687537246596,-0.02716003852082527,0.0,-0.010964819599163716
2020-01-04,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.0
2020-01-06,-0.005920114072332838,0.0016847288454258091,0.0,-0.0013976771248793195
2020-01-07,-0.03282394998133498,0.0014419709198858488,0.0,-0.010356053090278212
2020-01-08,0.004820952668057821,0.005758037834320939,-0.16521739919154044,-0.05103067486742335
2020-01-09,0.01078335525354368,0.007633685512508981,0.0,0.0060776234527973785
2020-01-10,-0.010386247783563785,0.017755503583884336,0.0,0.0024318544141057824
2020-01-11,0.0,0.0,0.0,0.0
2020-01-12,0.0,0.0,0.0,0.0
2020-01-13,0.004701421529533123,0.03303102277961467,0.0,0.012451706622018773
2020-01-14,-0.0028833240368223434,-0.00270214161403437,0.0,-0.0018432036647827157
2020-01-15,0.012467438000041797,-0.010611873417270323,0.0,0.0006123363123145867
2020-01-16,0.010628354916376592,-0.007302695334670206,0.0,0.0010974676619631076
2020-01-17,0.004632879534799406,0.009885109563848138,0.0,0.004790936402553689
2020-01-18,0.0,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0,0.0
2020-01-20,0.0,0.0,0.0,0.0
2020-01-21,0.0053031641586254175,-0.03801498187955421,0.0,-0.010794899847906502
2020-01-22,0.0067889879257334584,-0.009701817670300317,0.0,-0.0009612338157070632
2020-01-23,-0.0011846517793744349,-0.020310643427759567,0.0,-0.007093447418354221
2020-01-24,-0.007982799649852379,-0.028048919922591287,0.0,-0.011890467458906411
2020-01-25,0.0,0.0,0.0,0.0
2020-01-26,0.0,0.0,0.0,0.0
2020-01-27,-0.029153385844815638,-0.04717679138931441,0.0,-0.025188958487262915
2020-01-28,0.010656906335351435,0.02370309933127146,0.0,0.011338801869985557
2020-01-29,-0.0011715908853355828,-0.006689276577265479,0.0,-0.0025940862626583506
2020-01-30,-0.012856067227579815,0.006734324335305297,0.0,-0.002020175154450591
