datetime,Telecomunicaciones/amx,Bebidas y Comercio Minorista/fmx,Servicios Financieros/gbooy,México
2019-03-25,-0.015530076257608827,0.011597342885182105,0.04939202520721975,0.015001566305481698
2019-03-26,0.0020575694248865517,0.005407824852269316,-0.00832727272092948,-0.0002844198864452919
2019-03-27,-0.023271675401254854,-0.01183318676238998,-0.011317966996643891,-0.01531953362289528
2019-03-28,-0.013314586793228611,0.00566086598582638,0.014032447226306921,0.0021049797182385475
2019-03-29,0.014204545024709692,-0.0010825557894371673,-0.0025491466991112155,0.003489038036933232
2019-03-30,0.0,0.0,0.0,0.0
2019-03-31,0.0,0.0,0.0,0.0
2019-04-01,0.025910258944455533,0.01603812164376217,0.0051113229101469315,0.015529702154460331
2019-04-02,-0.021160396553308813,-0.01013206674041589,0.007991245587352536,-0.007689401843102816
2019-04-03,0.002092080045292821,0.00021549002756038327,0.013333450244684686,0.005161536704787504
2019-04-04,0.02435637268923796,0.0029083987037417103,0.054765207457701415,0.02706989302072476
2019-04-05,0.044836867740791986,0.028571531036881925,0.026972384721364095,0.033125658554682545
2019-04-06,0.0,0.0,0.0,0.0
2019-04-07,0.0,0.0,0.0,0.0
2019-04-08,0.01950585256607229,0.0024017063769474767,0.029546990178184185,0.016980001209997306
2019-04-09,0.005102136128472656,-0.007292292492060537,0.011160568015979644,0.002960235845289282
2019-04-10,0.003806957702332303,0.004932308323273515,-0.020498238625520138,-0.003880460957971725
2019-04-11,-0.01137782854191094,0.0037595033585362536,-0.0006437781056650715,-0.0027264940853831197
2019-04-12,-0.012787790845367852,0.00020780885406401772,0.033505244854975746,0.006905336745011732
2019-04-13,0.0,0.0,0.0,0.0
2019-04-14,0.0,0.0,0.0,0.0
2019-04-15,0.005181374673766781,0.0026004136386317267,-0.025249484944241063,-0.005764339888508044
2019-04-16,0.00902063191161706,0.004045988589622906,-0.006395932883768496,0.0022013269137655857
2019-04-17,0.010855519434805894,-0.003822947795049658,0.050531011856978614,0.0189959825539225
2019-04-18,0.0037904604502405626,-0.003837791969632187,0.007965763837289197,0.002613082664906199
2019-04-19,0.0,0.0,0.0,0.0
2019-04-20,0.0,0.0,0.0,0.0
2019-04-21,0.0,0.0,0.0,0.0
2019-04-22,-0.008810652419038112,-0.002811450638303903,0.0030394529160493455,-0.002832274546626581
2019-04-23,-0.026666707244453525,0.0012531533654724925,-0.0030302426362321944,-0.009386452850020367
2019-04-24,0.001304673185516192,-0.008759962931219278,-0.02735566205015172,-0.011487614092632086
2019-04-25,0.007817561819754681,-0.0013678515027529814,0.008124928243803842,0.004809630725065829
2019-04-26,0.002585594632715349,0.00663722203291095,-0.0043397877653876815,0.001611399537078744
2019-04-27,0.0,0.0,0.0,0.0
2019-04-28,0.0,0.0,0.0,0.0
2019-04-29,-0.003223658217509251,0.011302949104755822,0.012764619504292973,0.00687849042920805
2019-04-30,-0.04463132099232492,0.009934792826183036,-0.030433198398556738,-0.021492809766350547
2019-05-01,-0.023019577364546073,0.0005124236870608367,-0.020291881551672497,-0.014123681625622053
2019-05-02,0.015245911453260153,0.014235876967772843,-0.02459546365427656,0.0016124871730296246
2019-05-03,0.002047956217201552,0.009169663685437701,0.00497683593962317,0.0053441704279466
2019-05-04,0.0,0.0,0.0,0.0
2019-05-05,0.0,0.0,0.0,0.0
2019-05-06,-0.01771130046926117,-0.006857543193108939,0.01221519978010055,-0.0040767024811489555
2019-05-07,-0.022191371940932125,-0.004163338784934245,-0.020221730758381296,-0.015370225689801731
2019-05-08,-0.021985800494086383,-0.0027531856590113923,-0.01364845301065376,-0.012667854924038009
2019-05-09,0.0123278199038368,-0.008588916323717055,-0.02632468189047832,-0.0074533068424183285
2019-05-10,0.010028591641889184,0.017120622169255695,0.027036406696217874,0.01788125476742971
2019-05-11,0.0,0.0,0.0,0.0
2019-05-12,0.0,0.0,0.0,0.0
2019-05-13,-0.015602957749436763,-0.009126102803906244,-0.00911231795975398,-0.011167654909322006
2019-05-14,0.007925211153250622,0.018931628727074434,-0.005790271644531164,0.006951967517811985
2019-05-15,0.010721944082620949,-0.003816406254873561,0.00924975654951754,0.005331247144497426
2019-05-16,0.012022675851408371,-0.004637528250296397,-0.009164982690846535,-0.0005873455796124049
2019-05-17,0.0027951883637034047,-0.005368226948307853,0.005823994152731604,0.0010728153374819616
2019-05-18,0.0,0.0,0.0,0.0
2019-05-19,0.0,0.0,0.0,0.0
2019-05-20,0.001393698531932941,0.004480771008379181,-0.004087226438876268,0.0005897902234738319
2019-05-21,0.005567183607428916,0.00344684675486584,-0.015389898577775174,-0.0021040365111085384
2019-05-22,-0.00899664299194991,0.004546371922576231,0.0013893268103672973,-0.001010111605472106
2019-05-23,-0.008379710621195469,-0.01337639505949062,0.0010407792432436391,-0.006836057724356008
2019-05-24,-0.000704285308686492,-0.0034657364367002286,-0.023215673507548495,-0.009037279433468623
2019-05-25,0.0,0.0,0.0,0.0
2019-05-26,0.0,0.0,0.0,0.0
2019-05-27,0.0,0.0,0.0,0.0
2019-05-28,-0.018322822285423257,-0.025777375043651296,0.0007094914522176587,-0.014318932939362776
2019-05-29,0.031586520690619846,0.0071398806138567306,0.034384914106248,0.02412673408553911
2019-05-30,0.016701402573582547,-0.0003128238704903641,0.01884856322626738,0.011628256836688656
2019-05-31,-0.039698869049272445,-0.029512935510133342,-0.08711733448400916,-0.051588615884326935
2019-06-01,0.0,0.0,0.0,0.0
2019-06-02,0.0,0.0,0.0,0.0
2019-06-03,0.017106294180612158,0.01740808385413173,0.004421376171863667,0.012848798888180494
2019-06-04,0.02172388200577724,0.012357464339186386,0.012472574758473076,0.015362793964134112
2019-06-05,0.011659925357950573,0.011371930447600986,0.028985538872164263,0.01716574024364622
2019-06-06,-0.01762717514289114,-0.006086244956536424,-0.027817006189417737,-0.01700504067531895
2019-06-07,0.013112579393159018,0.0018681368556161537,-0.022093458214662243,-0.0023472048487427335
2019-06-08,0.0,0.0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0.0
2019-06-10,0.014986200357730572,0.01129199384757884,0.07074077864564843,0.03201626104081609
2019-06-11,0.008053806231255622,-0.0015366263788659795,0.014873749625214705,0.007059006727609434
2019-06-12,-0.01531301474348401,0.011080193067265931,-0.014099628120922691,-0.006049708433056454
2019-06-13,-0.0027044006087942885,-0.004058862029449495,0.004355718238773676,-0.0007944896518251355
2019-06-14,-0.01762717514289114,-0.0017320275143110075,-0.0050595914812117115,-0.008058202065676572
2019-06-15,0.0,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0
2019-06-17,-0.007591501070827289,-0.008164948976465136,0.016709090877268018,0.00031437147389194644
2019-06-18,0.017385258074472887,0.0058656534737331345,0.0021435822178013098,0.00838018294278242
2019-06-19,0.019822298407506267,-0.0016370181478471135,0.012121174443479488,0.010001130052035751
2019-06-20,0.026139425212501566,0.010861702167384024,0.00211346126926637,0.012907814254220147
2019-06-21,-0.007837986649444129,-0.0177394057469501,0.018629158709847715,-0.00229291711656035
2019-06-22,0.0,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0
2019-06-24,0.00789990600726087,0.0017543703702691538,-0.004830958800747798,0.0015916948003381352
2019-06-25,-0.012410273079301093,0.0052538085141782265,0.0031208059644896036,-0.0013317673382089764
2019-06-26,0.0013227232741881423,-0.008198419507950527,0.008641450967469044,0.0005826990621231975
2019-06-27,-0.032364544908786375,-0.00888593516389169,-0.0017135618449412027,-0.01417813383281436
2019-06-28,-0.0061433596980945415,0.008652951747500692,-0.0020596147729547987,0.0001484925012289461
2019-06-29,0.0,0.0,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0
2019-07-01,0.015796733946301655,0.012713181824874464,0.000687876250154984,0.009635271367039264
2019-07-02,0.0027045446476008372,-0.0037762276184297727,0.003093906876755037,0.0006673338889556135
2019-07-03,-0.006068794127575883,0.008708046759572374,0.014050625247201243,0.0055076597001352525
2019-07-04,0.0,0.0,0.0,0.0
2019-07-05,0.01424693345365724,-0.010359529691466696,-0.018249298991156793,-0.004739425425558863
2019-07-06,0.0,0.0,0.0,0.0
2019-07-07,0.0,0.0,0.0,0.0
2019-07-08,0.010702256401297516,0.004720732225176771,0.020309835630900164,0.01179183200493357
2019-07-09,-0.029119665846302545,-0.017364506765440768,-0.034075716934319655,-0.02658476355020078
2019-07-10,0.0027265950257790994,0.007276544147754027,-0.04296180415165818,-0.010876359442781269
2019-07-11,0.011568683974218397,0.003405492206616012,0.00948901160832527,0.008072851970422696
2019-07-12,-0.0047651345169097414,0.001954042021954816,0.013015271114290572,0.0033673789443807636
2019-07-13,0.0,0.0,0.0,0.0
2019-07-14,0.0,0.0,0.0,0.0
2019-07-15,0.025307775448264236,0.007288117668142302,0.024982037885608044,0.019000717230664814
2019-07-16,-0.008672547089648042,-0.013655304379413424,-0.022284049791921112,-0.014721927416124252
2019-07-17,0.03566635570583676,-0.013844438804577086,-0.03383201926660495,-0.003963333780563942
2019-07-18,-0.019493167531767108,-0.01487690031806932,-0.018061087652090024,-0.01730228131563573
2019-07-19,-0.010603061491499144,0.0009572468776515297,-0.012012015115790864,-0.007147083810780698
2019-07-20,0.0,0.0,0.0,0.0
2019-07-21,0.0,0.0,0.0,0.0
2019-07-22,-0.008707258798204331,-0.020187146352939278,0.014057732642158927,-0.004896101927964945
2019-07-23,-0.014864918345084854,-0.0029276553278809736,-0.041588557109656143,-0.019595773158265252
2019-07-24,-0.008916280892634965,0.0005436735796797709,0.027756088070387985,0.006396548649952821
2019-07-25,-0.014532907879826307,-0.0098913549759162,-0.022061755635029656,-0.015340386101954814
2019-07-26,-0.0049157918919156,0.005598900204665913,-0.012835454563060233,-0.0040102742626022736
2019-07-27,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.0,0.0,0.0
2019-07-29,0.022583099832003795,0.018013128222821972,-0.009456267767568471,0.010276186894794908
2019-07-30,-0.0048310503953231665,-0.022627334376982278,0.02068417526290256,-0.002235489138102953
2019-07-31,-0.02981956884548298,-0.004827775096033937,-0.022603235941986877,-0.018892691361556253
2019-08-01,-0.005003636090310515,-0.01190733063161964,-0.04346091409642494,-0.01992272067005718
2019-08-02,-0.013649422899513985,-0.012831903387142685,0.0,-0.0087388376745967
2019-08-03,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0
2019-08-05,-0.02986174865325697,-0.02927551381207405,-0.03834932230009647,-0.03217057297259107
2019-08-06,0.03378392780593931,0.012692220452904301,0.047680934270096564,0.03107183723455026
2019-08-07,0.021060320384027165,0.01586741547482262,0.01075718773136658,0.015736024784771402
2019-08-08,0.017780903353326494,0.00882843404833178,0.005321304132296811,0.010537111706205178
2019-08-09,-0.01467508830551889,0.007292862548905932,-0.0024429507152513574,-0.0032423082357152244
2019-08-10,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0
2019-08-12,-0.035461073833161216,-0.01915797243953754,0.011428480451332712,-0.014252886721050795
2019-08-13,0.008823695650039376,-0.007722033504248604,-0.015738434443792304,-0.004830134858340506
2019-08-14,-0.03717211187978087,-0.026550793013041973,-0.018860146443445358,-0.027252406940968508
2019-08-15,-0.011354948797853481,0.015753918032266556,-0.006686169432435052,-0.0007547760653472523
2019-08-16,0.019907938335802733,0.02673585802020151,0.048801020275188955,0.03149678948829376
2019-08-17,0.0,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.0,0.0
2019-08-19,-0.014264105780624758,-0.010483571909516987,0.0008022004369030444,-0.007902007493568772
2019-08-20,0.004569653092228343,0.004442975089335999,0.005611177882017815,0.004825856000982112
2019-08-21,0.015162940985837592,0.007598927806945044,0.01913104217471373,0.013824660619273801
2019-08-22,0.0,-0.0019136287526658746,0.008995031515049101,0.002336862911586465
2019-08-23,-0.016430074938318384,-0.005187828302329889,-0.010852716073823099,-0.010715304373775554
2019-08-24,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0
2019-08-26,0.010630272639022609,0.006688779825348101,0.019592526728627213,0.012180821133689314
2019-08-27,0.033809065845185504,-0.002590116389688757,0.005764731444801052,0.012204614697098274
2019-08-28,0.006540648356183176,0.007225825804989761,-0.01795943496566621,-0.0013836770654827805
2019-08-29,0.025992812839311208,0.000672706417866209,0.027237404805056764,0.017787964940537283
2019-08-30,0.02885290074147484,0.02341209172456571,0.02083327177006189,0.024122427197913805
2019-08-31,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,0.0
2019-09-03,-0.019835812336364556,-0.015323979341152039,-0.025974074624955712,-0.02017417587981586
2019-09-04,0.01814373997199037,0.021453929226301627,0.04190481751385855,0.026895820615009683
2019-09-05,-0.006168634323691746,0.0035911655740579196,-0.0014626070832834959,-0.0013332250248627167
2019-09-06,0.0020688774918196096,0.013337675257203863,0.025997916214551164,0.01366347475797963
2019-09-07,0.0,0.0,0.0,0.0
2019-09-08,0.0,0.0,0.0,0.0
2019-09-09,0.0,-0.0020330819838980663,-0.019272075385360465,-0.007030701931855316
2019-09-10,-0.007570463511590408,-0.0032167533330456077,0.01783113500834599,0.0023244929940242913
2019-09-11,0.0069348580716079855,-0.0017212808039771543,0.033607489273398405,0.01281095195853965
2019-09-12,-0.0020660277198811805,0.001077655450125281,-0.034244156823771355,-0.011626734600863994
2019-09-13,0.015872943302031928,0.00764253756924238,-0.004297995328984117,0.006341770228955762
2019-09-14,0.0,0.0,0.0,0.0
2019-09-15,0.0,0.0,0.0,0.0
2019-09-16,-0.010190283344412188,-0.00726411724793441,0.002158315183677262,-0.005047708184860881
2019-09-17,0.03706246849669248,0.02883898038398569,0.02943284356010767,0.03146031650545933
2019-09-18,-0.00727993890271228,-0.006903053290895689,-0.023012517822772804,-0.012274518305405657
2019-09-19,0.006666710130885489,-0.0023170703731186792,-0.004282656122996831,2.21045994740932e-05
2019-09-20,0.003973410317273274,-0.002533416716843373,0.01254466152638467,0.004614936191848809
2019-09-21,0.0,0.0,0.0,0.0
2019-09-22,0.0,0.0,0.0,0.0
2019-09-23,-0.012532911343060116,0.004762231990783405,-0.0074335293580631845,-0.005017388874412165
2019-09-24,-0.018035936583095546,0.012429090901477702,-0.02888729048576455,-0.01138306493523619
2019-09-25,0.007482912076462567,0.002080607312963778,-0.012853494481404382,-0.0010856917803527526
2019-09-26,0.0006751669971498675,-0.020556423004063795,0.010788671898774416,-0.003000552755686039
2019-09-27,-0.010796163773309386,-0.03179989437111841,0.0018401599410609037,-0.013449446407111076
2019-09-28,0.0,0.0,0.0,0.0
2019-09-29,0.0,0.0,0.0,0.0
2019-09-30,0.013642365760324404,0.0026274420944023547,-0.018368811256906925,-0.000692671122719455
2019-10-01,0.0,-0.01747101127245454,0.0022456385613349727,-0.005024372994669457
2019-10-02,-0.020861171616340712,-0.011558130247017129,-0.0182972192431905,-0.016736451965160954
2019-10-03,0.008934736464770943,0.011018720408164207,0.03233166958126543,0.017254091729886192
2019-10-04,0.03746589345484552,0.0373665521399138,0.04900497857339969,0.040866349975492475
2019-10-05,0.0,0.0,0.0,0.0
2019-10-06,0.0,0.0,0.0,0.0
2019-10-07,-0.018384857849008784,-0.018546304097271427,0.0014051494314162305,-0.011723584129905115
2019-10-08,-0.011371128963530985,-0.00480624442676747,-0.05085949969449577,-0.022122168117982094
2019-10-09,0.008119018221758756,-0.005378051191615163,-0.0003694432997385366,0.0007826028310336686
2019-10-10,0.02080530660552138,0.0071727677202970685,0.020332744001792413,0.015942570048111584
2019-10-11,0.011834369435225867,0.0036156514833201037,0.010869609495304022,0.008685478036570498
2019-10-12,0.0,0.0,0.0,0.0
2019-10-13,0.0,0.0,0.0,0.0
2019-10-14,-0.009096724967198044,-0.007641870168225262,0.024014280174825986,0.0024009760630028833
2019-10-15,-0.00590180130781548,0.006050583710765833,-0.008400422213614589,-0.0027230411375191977
2019-10-16,0.03825859093741024,0.0027338646559942337,-0.0010588876463837327,0.013178077422516846
2019-10-17,0.010800605839249577,-0.002726411017276331,0.0,0.0026644842912511716
2019-10-18,0.005656776863229407,0.003061798002115257,-0.010247331630971579,-0.0005044897326568817
2019-10-19,0.0,0.0,0.0,0.0
2019-10-20,0.0,0.0,0.0,0.0
2019-10-21,0.014374935797719424,0.0007632935783841166,0.0007139079592013431,0.005231205320650612
2019-10-22,-0.006161405140134635,0.002832154772494766,0.006778392345686779,0.0011382168527554802
2019-10-23,0.008059608296569598,0.0017378385487982762,-0.009567462399515003,7.589486713144734e-05
2019-10-24,0.0049200550869228366,0.011602761743783052,0.038640270703299784,0.018203818886221874
2019-10-25,-0.00428401909451448,-0.0188658709074645,-0.08508444043137531,-0.035717329043006917
2019-10-26,0.0,0.0,0.0,0.0
2019-10-27,0.0,0.0,0.0,0.0
2019-10-28,0.002458515658648519,-0.0202119379221245,0.014307363443573973,-0.0011371994105676625
2019-10-29,-0.010423082395837557,0.01148523318586303,-0.01484772793880107,-0.0045492404590959466
2019-10-30,0.0,-0.0036379725632317284,0.010926882591667075,0.0024053403093836643
2019-10-31,-0.020446008614270372,-0.015047627146538844,0.015654078106876357,-0.006547054025797843
2019-11-01,0.018975387726300808,0.009471670118009312,0.015045769157869815,0.014352632910719379
2019-11-02,0.0,0.0,0.0,0.0
2019-11-03,0.0,0.0,0.0,0.0
2019-11-04,0.005586484240730716,0.008192968292062508,-0.02133038504789253,-0.002491807729982771
2019-11-05,-0.016666606083328595,-0.007792451643524156,-0.011082423981460865,-0.011728688963743494
2019-11-06,0.0050219770078763215,-0.0023561965971229393,0.017183461912164022,0.006550249966562744
2019-11-07,0.008716400531438406,0.03677482432933754,0.012118883890743115,0.01901133588800129
2019-11-08,-0.004383179882535226,0.006399728501225166,-0.022496254162631235,-0.006758302829500628
2019-11-09,0.0,0.0,0.0,0.0
2019-11-10,0.0,0.0,0.0,0.0
2019-11-11,0.006289336557299352,-0.0019400062858363487,-0.0014847813109530872,0.0009453011569682724
2019-11-12,-0.019999998700172106,-0.006371481642616361,-0.011524187350569703,-0.012505570338808197
2019-11-13,-0.00510202389853176,-0.004673416840329736,-0.047010230067797476,-0.018739271366197463
2019-11-14,0.009615327571651289,0.0012010990392463672,0.008287363355481858,0.00630425068890524
2019-11-15,0.006984178377278383,0.014505250508231482,0.0516634178469495,0.02414043942171159
2019-11-16,0.0,0.0,0.0,0.0
2019-11-17,0.0,0.0,0.0,0.0
2019-11-18,-0.01576289773589301,-0.005375081592444375,-0.004093807199707311,-0.008326489554254751
2019-11-19,-0.004484398134189771,0.0005403507931076579,0.025411067822010747,0.00708411675870645
2019-11-20,0.005148055269827534,0.0006481062496834777,-0.0032798633000071797,0.0008303784124362645
2019-11-21,0.0012803888472958658,-0.003670252937261753,0.012431405162380615,0.0033137085538968605
2019-11-22,0.002557569583518493,-0.00021692807775386402,0.0014445652138783682,0.0012491182174821892
2019-11-23,0.0,0.0,0.0,0.0
2019-11-24,0.0,0.0,0.0,0.0
2019-11-25,-0.001275555712949683,-0.007911494075902192,-0.013703532453639866,-0.007553892140022275
2019-11-26,-0.013409975933093898,-0.016932536999164083,-0.040219429653708394,-0.023285441053368904
2019-11-27,-0.0032362270047370245,-0.006445131065294429,0.012571497699862544,0.0009537460778442589
2019-11-28,0.0,0.0,0.0,0.0
2019-11-29,-0.0071427746676812065,0.017000412379466256,-0.006771967328676132,0.0010182712264259434
2019-11-30,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0
2019-12-02,-0.019620754238221294,-0.009787746573214018,-0.029924269354058453,-0.01957981415461294
2019-12-03,-0.007338210165706571,-0.018991677876832536,0.0019522507596667626,-0.008044620303347873
2019-12-04,0.008064524582648724,0.012566621277103618,0.012081086151397802,0.010795036563679548
2019-12-05,0.010000010398624415,0.014870244123865506,0.002695440651712122,0.009096679407486674
2019-12-06,-0.0059406001756441285,0.006389837344166871,-0.00537630145001089,-0.0016259312128910888
2019-12-07,0.0,0.0,0.0,0.0
2019-12-08,0.0,0.0,0.0,0.0
2019-12-09,-0.0046481021992814675,0.0049260729483813215,0.007721920841540886,0.0026399642249114444
2019-12-10,0.010006681757968261,0.00893249137943064,0.02222236092760732,0.013583306241452054
2019-12-11,0.015191607362226023,0.010904754908997116,0.034482678551049695,0.019991083471350035
2019-12-12,0.006506142224217637,0.005019853223056092,0.005072506600219073,0.005477505675672625
2019-12-13,0.01745308587072314,0.012964821252651637,0.039293343809396974,0.02300471280781468
2019-12-14,0.0,0.0,0.0,0.0
2019-12-15,0.0,0.0,0.0,0.0
2019-12-16,-0.004447162797341142,-0.005035696474306017,0.0443982891612309,0.011522091863562633
2019-12-17,-0.008296203765775001,0.00021100889787373234,0.02524071287833718,0.005661320943443851
2019-12-18,0.033462024677796576,0.02076739614289247,-0.0035632753412875307,0.0167198280082025
2019-12-19,-0.0024905547983566922,-0.015904102000642517,-0.049089831145427865,-0.022269881021660935
2019-12-20,0.0031210151185732116,-0.008185657506409205,-0.018119644549441594,-0.007650814689301604
2019-12-21,0.0,0.0,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.0
2019-12-23,-0.0006222997629022897,-0.0017987521168050247,0.01601675815637904,0.00448658307130167
2019-12-24,-0.0024905547983566922,-0.0027560002325827115,-0.0023988450442191667,-0.0025229820248023286
2019-12-25,0.0,0.0,0.0,0.0
2019-12-26,0.009363240086499358,0.002444764760892504,-0.0054963941834950125,0.0020828315190859607
