datetime,Servicios Financieros y Bancarios/aval,Servicios Financieros y Bancarios/bogota,Petróleo y Gas/ec,Colombia
2019-03-27,-0.0039008635266017944,-0.013569413180133383,-0.03477848196705191,-0.017242090362349742
2019-03-28,0.0,-0.008747686848303071,-0.00561539238740516,-0.004739816147783717
2019-03-29,0.01697099867612084,0.0,0.008941126492474583,0.00855100130563649
2019-03-30,0.0,0.0,0.0,0.0
2019-03-31,0.0,0.0,0.0,0.0
2019-04-01,0.0038513216524671545,0.0,0.02052220994312859,0.008043265426546596
2019-04-02,-0.0010271838913512576,-0.007575676112410945,-0.0018280350412364088,-0.0034421953648495415
2019-04-03,0.0025706382088359625,0.01984720225040637,-0.0004577956531842675,0.007246814785999162
2019-04-04,0.012820689705362431,-0.0002993019344524894,-0.019697701792318334,-0.0023681836270647693
2019-04-05,0.010126435803420764,-0.01168020091625599,0.008411111108840519,0.0022629241786817464
2019-04-06,0.0,0.0,0.0,0.0
2019-04-07,0.0,0.0,0.0,0.0
2019-04-08,0.022556271752347312,0.012121170162008976,0.018072518283332117,0.017407486865237173
2019-04-09,0.035539136651506764,0.001497019060431981,-0.016386042016223956,0.006814537519585881
2019-04-10,-0.0035501844753778045,0.0014948540052321935,0.011568657121906911,0.0031393977950812295
2019-04-11,-0.002375315761305896,-0.005970200798498415,-0.024702681743249966,-0.010905905440007913
2019-04-12,-0.007142702781162358,0.0,-0.015009363158220435,-0.007310181759996322
2019-04-13,0.0,0.0,0.0,0.0
2019-04-14,0.0,0.0,0.0,0.0
2019-04-15,-0.009592471848342332,0.007507280761688051,-0.020952338504771295,-0.007602384765170441
2019-04-16,-0.004842653491778037,0.0,0.003891010300508979,-0.0003140422531187892
2019-04-17,0.013381958116478021,-0.004470761402984413,-0.015503786717598778,-0.0021755547013547066
2019-04-18,-0.010804266423842912,0.0,-0.020669345360598945,-0.010386291888865813
2019-04-19,0.0,0.0,0.0,0.0
2019-04-20,0.0,0.0,0.0,0.0
2019-04-21,0.0,0.0,0.0,0.0
2019-04-22,-0.0024272037993662288,0.003293485594793699,0.04572858210376718,0.015376305086734234
2019-04-23,0.0024331094518721397,0.0,0.0027883591871253888,0.0017230846508691844
2019-04-24,-0.021844475395247698,0.01133969211375585,-0.028321296104238503,-0.012812606197291016
2019-04-25,-0.00496281774894014,0.03404692827049116,0.0010599348508906203,0.009947534972905743
2019-04-26,-0.001246892537651978,-0.0014328998522296077,-0.01641080491590119,-0.006299897110908316
2019-04-27,0.0,0.0,0.0,0.0
2019-04-28,0.0,0.0,0.0,0.0
2019-04-29,0.0,0.0031573893913550144,-0.003767528555303268,-0.00020134592410292365
2019-04-30,-0.014790638934046418,0.0,-0.0010804761600752277,-0.005237467981060144
2019-05-01,0.0012722120094594835,0.0,-0.0227149087657037,-0.007076089929560592
2019-05-02,-0.005082681503626563,-0.023462116511862807,-0.001660215611793192,-0.009967654497003245
2019-05-03,0.002554323564951222,0.0,0.003325802608779238,0.0019404416373310519
2019-05-04,0.0,0.0,0.0,0.0
2019-05-05,0.0,0.0,0.0,0.0
2019-05-06,-0.01019096238183248,0.003515820447557383,-0.011049735766699098,-0.005849209641321485
2019-05-07,-0.0064351191054138335,0.0,-0.01843566454836809,-0.008207358605748036
2019-05-08,0.0,0.00613134178828556,0.028457665464962645,0.011414372393571908
2019-05-09,-0.00906705957715892,-0.03888560446503131,0.02877679530334376,-0.006328036683819333
2019-05-10,-0.00784350406771639,0.00150969594053052,0.002689748805705383,-0.0012025395760885608
2019-05-11,0.0,0.0,0.0,0.0
2019-05-12,0.0,0.0,0.0,0.0
2019-05-13,-0.023715369015406496,0.0,-0.01877678803174465,-0.01402241182555988
2019-05-14,-0.010796173377784268,0.0,0.009294553348269119,-0.0004955346097399991
2019-05-15,-0.016370883747635068,0.009345523717811943,0.005417234269217586,-0.0005306815009998274
2019-05-16,-0.015256853515337343,-0.00925899357376525,0.010775799524455953,-0.004534215696333391
2019-05-17,-0.011267638813439729,0.004220455552698343,-0.012260071995125577,-0.006371394234436098
2019-05-18,0.0,0.0,0.0,0.0
2019-05-19,0.0,0.0,0.0,0.0
2019-05-20,-0.0014244427462356546,0.006004339728581387,-0.01619001477617077,-0.003831338871962262
2019-05-21,0.01569180955357452,0.0,0.01481065152919836,0.01006581215731505
2019-05-22,0.007022596216599064,-0.007460628512548584,-0.015134990998253328,-0.00513909768708694
2019-05-23,-0.03207817423478654,0.00721608321570022,-0.04171241547686266,-0.021969587143663167
2019-05-24,0.025936548066550325,0.0,0.023482295867121694,0.016308218498111766
2019-05-25,0.0,0.0,0.0,0.0
2019-05-26,0.0,0.0,0.0,0.0
2019-05-27,0.0,0.0,0.0,0.0
2019-05-28,-0.03511223663816654,-0.0030015392342199743,-0.07050930812729062,-0.035845617719893454
2019-05-29,0.016011669040566057,-0.015037590716475369,0.02649004458761617,0.009063160560863263
2019-05-30,0.004297900948984079,0.0003051904442805675,-0.018181825415803154,-0.004480982227437707
2019-05-31,-0.006878650935874586,0.006715670979919874,-0.02090796619187718,-0.006953412228784525
2019-06-01,0.0,0.0,0.0,0.0
2019-06-02,0.0,0.0,0.0,0.0
2019-06-03,0.01154396515661471,0.0,0.026235457638572823,0.012467209522411886
2019-06-04,0.004279290863238527,-0.011522202090317513,0.01961956600647552,0.004084296077200857
2019-06-05,-0.014204410134001533,0.0,-0.02507299465249102,-0.012961543579542543
2019-06-06,0.0028819178996364325,-0.00245401393369149,0.008971403342482809,0.003101771411781158
2019-06-07,0.018677962201355758,-0.0073800787210371865,0.03675156265657331,0.015856317225174322
2019-06-08,0.0,0.0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0.0
2019-06-10,0.0,0.0,0.0,0.0
2019-06-11,0.019746462074985205,0.016108807906572098,-0.01772434378566612,0.00598320564464409
2019-06-12,0.002766159540120494,0.008841881494095594,-0.03317814341323899,-0.007118133785077558
2019-06-13,0.022068878966931882,0.0,0.022877832610735727,0.014832414820630312
2019-06-14,0.0013496411611202408,0.0027195832709665524,-0.002354280483108928,0.0005659315031626955
2019-06-15,0.0,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0
2019-06-17,-0.00404322922654099,0.0036167118894812056,0.011799341083657877,0.0037530318363773706
2019-06-18,0.027063495331140386,0.006306184040654195,0.03032066700356917,0.021017814303870036
2019-06-19,0.0039524385033982146,0.0026860012556191304,0.018109824803198782,0.008166927305531322
2019-06-20,0.02099768408065872,0.01904774946743637,0.0327960044000708,0.024037674522894743
2019-06-21,-0.017994788101112658,0.0,0.008073223317653921,-0.0032741163785413832
2019-06-22,0.0,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0
2019-06-24,0.024869125816779025,0.0,0.0005338562661905133,0.008382984087379947
2019-06-25,0.006385408408877025,-0.01587597196795143,-0.0010672152292431347,-0.0034840670001447882
2019-06-26,-0.005076048852199477,0.020566352339452587,0.002670997198620073,0.005993229226338151
2019-06-27,0.002551160233157157,-0.018107254698455977,-0.01971239413483361,-0.011638601238043703
2019-06-28,0.018139889707417867,-0.0002976419579846512,-0.00597818224504354,0.003915141616448593
2019-06-29,0.0,0.0,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0
2019-07-01,0.003764123889212767,0.0,0.0235100667566408,0.009000482913131679
2019-07-02,-0.016250012042181794,0.0017850988987180294,-0.03311974197706136,-0.01570293618977329
2019-07-03,0.002541252320894083,0.0,0.012154761813742088,0.004849684664429936
2019-07-04,0.0,0.0,0.0,0.0
2019-07-05,0.04309230036626488,0.01544435787586873,0.024017447360097366,0.027242854848736224
2019-07-06,0.0,0.0,0.0,0.0
2019-07-07,0.0,0.0,0.0,0.0
2019-07-08,-0.02430120830661131,0.00029197825863391813,-0.004264309980419156,-0.009330268209370862
2019-07-09,0.012453523597680816,0.0,0.001605855627986541,0.004639595144470227
2019-07-10,0.0,0.008479836236927829,0.025120389289096767,0.011088074423588118
2019-07-11,-0.004919892230179745,0.027834233302982403,-0.00052140169696413,0.007389669994026713
2019-07-12,-0.01112508421451086,-0.0014103029654725097,-0.0015650210955472366,-0.004653134730925101
2019-07-13,0.0,0.0,0.0,0.0
2019-07-14,0.0,0.0,0.0,0.0
2019-07-15,0.012500076632065982,0.0,-0.007314383527124102,0.0017112787246308203
2019-07-16,0.007407279261823607,0.0,-0.00684222229553344,0.000186468798875755
2019-07-17,0.006127703516460414,0.04519736114179862,0.000529895526459434,0.017112136860957097
2019-07-18,-0.014616280240702384,-0.008107921515750127,-0.013241378200217868,-0.011868641385701227
2019-07-19,0.002472000366628535,-0.006539723802806541,0.01663983300304661,0.004148796157066641
2019-07-20,0.0,0.0,0.0,0.0
2019-07-21,0.0,0.0,0.0,0.0
2019-07-22,0.0036991449461949433,0.002468539995821306,0.005279943449848723,0.003777717369315441
2019-07-23,0.0,0.0,-0.007353225156633392,-0.0024265643016890192
2019-07-24,-0.002456888256665124,0.0,-0.009523698086352006,-0.003953593493195653
2019-07-25,-0.029556998787549027,-0.0013676621947221745,-0.0064102773165342075,-0.012320529638605787
2019-07-26,0.005076203814584623,-0.009111966686404793,-0.009139790632628264,-0.004347932656467983
2019-07-27,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.0,0.0,0.0
2019-07-29,-0.007575554286914032,0.014713929237188283,-0.012479595621172956,-0.0017626028213965726
2019-07-30,-0.03679103970381936,0.0,-0.007692456783929602,-0.01467955384095716
2019-07-31,-0.003978862279679141,-0.0016414196950363946,-0.007198127256387132,-0.0042300750462638806
2019-08-01,-0.007989436305915754,-0.020279511253978866,-0.02453993254316389,-0.017426930434009308
2019-08-02,-0.008053547324483601,-0.006153864246281282,-0.01715256073245941,-0.010348790860064017
2019-08-03,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0
2019-08-05,-0.04330160836433805,-0.014916985140901895,-0.04072142877719931,-0.03265020735320496
2019-08-06,0.015558662663979872,0.0,0.009096369984044284,0.008136160773847972
2019-08-07,0.01949849647747315,0.0,-0.021033452949869025,-0.0005065356358906394
2019-08-08,0.005464541212483187,0.014285849811673135,0.035604556026604284,0.018267132526751002
2019-08-09,-0.0013587500763397875,0.0,-0.01066978257033746,-0.003969415773403492
2019-08-10,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0
2019-08-12,-0.009523716847666952,0.0,-0.019173192306726206,-0.009469980020949741
2019-08-13,0.01648337736147898,0.0,0.019547989671915733,0.011890351121020257
2019-08-14,-0.0432431723095591,0.003943550821446262,-0.049131239237683144,-0.02918218403951267
2019-08-15,0.008474587407570011,-0.04208780635063447,-0.010081976813274274,-0.014419414599591784
2019-08-16,0.011204523539606104,0.004979747603693241,0.017823044077269312,0.011222414022787657
2019-08-17,0.0,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.0,0.0
2019-08-19,-0.0069253238785711435,0.0,0.007504800114240595,0.00019122715777091914
2019-08-20,0.01813126197693493,0.023025457181509834,-0.0062073725803020174,0.011533284370787107
2019-08-21,0.023287487261070883,0.0,0.014990594809548341,0.012631767083304345
2019-08-22,-0.020080271578240994,0.010256247968952747,-0.024000078815799242,-0.01116195380027887
2019-08-23,-0.02322394268197525,0.007896404306032112,-0.03593942020411234,-0.01691809633141831
2019-08-24,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0
2019-08-26,0.005594304135025929,-0.01762727968807809,0.013080369755677834,0.00034564008686647184
2019-08-27,-0.026425438011216662,0.004255555974358893,-0.01226587361230358,-0.011363799364223244
2019-08-28,0.01428553746644301,0.011392695780836792,-0.0006536264741513476,0.00825812023513239
2019-08-29,0.03423873206503791,0.006758538200852593,0.01831271287145575,0.019572294435324267
2019-08-30,0.0027361890278765344,-0.006153736421432687,0.014129724136903166,0.0035350183253045147
2019-08-31,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,0.0
2019-09-03,0.0027283278662268984,0.0,-0.004433228549493351,-0.0005626172254779295
2019-09-04,0.008163185584530996,0.00675506859439734,0.026081395399015328,0.01352988436072141
2019-09-05,0.006747885441483525,-0.006150227214677284,0.025418615061545857,0.008585370185156194
2019-09-06,0.0013403140678738268,0.012376372437070238,0.01451024210887919,0.009314886442561673
2019-09-07,0.0,0.0,0.0,0.0
2019-09-08,0.0,0.0,0.0,0.0
2019-09-09,-0.002677505013541359,0.01417087974493847,0.010131114003715691,0.007136081282587224
2019-09-10,-0.006711267032732504,0.0,0.012979259183365954,0.0020684374097090386
2019-09-11,0.02162172310279753,0.0,-0.004659357477084902,0.005597580656485168
2019-09-12,0.014550197400021059,0.00684893075389259,0.021650186993501963,0.014206273998647153
2019-09-13,-0.005214997220766238,0.0068029892349974475,-0.015463890288878512,-0.00457904643063361
2019-09-14,0.0,0.0,0.0,0.0
2019-09-15,0.0,0.0,0.0,0.0
2019-09-16,0.010485051311907911,0.027027056564611573,0.045375207130784245,0.027352813952410234
2019-09-17,-0.01945543258399418,0.0,-0.011129671511119987,-0.010093084351387676
2019-09-18,0.010581906058554802,0.0,-0.004502035177045616,0.0020063573908980312
2019-09-19,0.0013091150335398094,-0.012894880763259398,-0.004522241769211677,-0.005315642474647317
2019-09-20,-0.013072067533996257,-0.00026671765121055735,-0.0022714697147900864,-0.0051513841169989775
2019-09-21,0.0,0.0,0.0,0.0
2019-09-22,0.0,0.0,0.0,0.0
2019-09-23,0.002648903954556303,0.03466706805505937,-0.006260666325411335,0.010248250875787433
2019-09-24,0.0013209911341038882,0.0,-0.010882077453182037,-0.003155158485295789
2019-09-25,-0.005276764572082038,0.009023398070662214,-0.004053232675776952,-0.00010117772847493601
2019-09-26,-0.003978816903484561,-0.012820399874767574,0.0052325753371818,-0.00381699167555321
2019-09-27,-0.008021333080102222,0.019220590458193243,-0.002891828295723209,0.002741451597181378
2019-09-28,0.0,0.0,0.0,0.0
2019-09-29,0.0,0.0,0.0,0.0
2019-09-30,0.005390537754588642,0.024465154229201813,-0.012180856706561771,0.005832695641485466
2019-10-01,-0.008042994484410704,0.0,-0.014680049068665713,-0.007498604372515218
2019-10-02,-0.0027023986329766103,-0.004975409417664278,-0.01549465921524984,-0.007646914197743941
2019-10-03,0.012195035252940079,0.005999990047999448,0.027239551055812994,0.014993410197728332
2019-10-04,0.018741681658077436,-0.0014908451227553243,0.0029464392289113572,0.006665101002197045
2019-10-05,0.0,0.0,0.0,0.0
2019-10-06,0.0,0.0,0.0,0.0
2019-10-07,-0.007884458454121113,-0.004480038799325015,-0.0011750654632070034,-0.004468055696495533
2019-10-08,-0.021191879718333584,0.0,-0.017058933007036203,-0.01262276819937203
2019-10-09,0.017591265853063698,0.0,0.006582961077241878,0.00797749488700084
2019-10-10,-0.010638248118861382,0.0022500999346721784,0.014268775277436863,0.0019406069407717275
2019-10-11,0.006720408025990832,-0.002245048351523171,0.02579130347925096,0.009987998840727146
2019-10-12,0.0,0.0,0.0,0.0
2019-10-13,0.0,0.0,0.0,0.0
2019-10-14,-0.008010623972076636,0.0,-0.009142835700924556,-0.005660641692090394
2019-10-15,-0.009421326969056731,-0.01874986523332589,0.004036869985307501,-0.00796432633163479
2019-10-16,0.005434482888280412,0.0,-0.009190099224705484,-0.0012393533910202738
2019-10-17,0.006757048402581178,0.020382310108641333,-0.006376806441976912,0.006851642182851048
2019-10-18,0.006711464971110415,-0.000998927117723758,-0.01108508549758358,-0.0017729407225849847
2019-10-19,0.0,0.0,0.0,0.0
2019-10-20,0.0,0.0,0.0,0.0
2019-10-21,-0.0026665963528175185,0.012247020328393088,-0.00412991345719782,0.001798668471064657
2019-10-22,0.03342226997711917,0.0,0.021919450516346473,0.018262767762843662
2019-10-23,-0.007761911751719253,0.012345978046861994,0.030144974681379777,0.01146058352225243
2019-10-24,0.01955657579478265,0.003658196451009621,-0.0033765645576235848,0.006546608537095666
2019-10-25,0.012787831454485143,-0.0024302156583186907,0.013551711059036187,0.007890077862216871
2019-10-26,0.0,0.0,0.0,0.0
2019-10-27,0.0,0.0,0.0,0.0
2019-10-28,0.008838515553357462,0.05278040673381135,0.0016712391243038915,0.02088575326578599
2019-10-29,0.023779673900446996,0.0,0.011123482861311373,0.011518041731380262
2019-10-30,0.0,0.015792389431342313,-0.008250703535202408,0.0024887563457261686
2019-10-31,0.0,-0.005258719885535168,0.012201799813067238,0.0022912163760855832
2019-11-01,0.024539592773097585,0.0,0.018082251824379503,0.01406520871716744
2019-11-02,0.0,0.0,0.0,0.0
2019-11-03,0.0,0.0,0.0,0.0
2019-11-04,-0.0011974467677605682,0.0,0.010226107209426516,0.002979457945749763
2019-11-05,0.015587399323429674,0.016777780575280454,0.01438477474425337,0.015427485032177954
2019-11-06,-0.012986858849760696,0.016726671994781173,-0.01733220006176528,-0.004485487682525785
2019-11-07,0.0035885922811254023,-0.003112467369166705,0.011758554149455813,0.004037444090266788
2019-11-08,-0.0011920798681872569,-0.008697553156335469,-0.007395596542500549,-0.005704125757117682
2019-11-09,0.0,0.0,0.0,0.0
2019-11-10,0.0,0.0,0.0,0.0
2019-11-11,0.007159918931483711,0.0,0.009047225667407677,0.0053483577176341585
2019-11-12,-0.00947857847390432,-0.04296966954334347,-0.036919761930420236,-0.02949144328273045
2019-11-13,-0.03588509825820729,-0.00046985622044459774,-0.0049288220029225505,-0.013623646238919566
2019-11-14,-0.004962693207534619,-0.035747735734276365,0.0016510785398764494,-0.012889585632638399
2019-11-15,0.02244371451436411,0.012194401451756098,0.00934066466536021,0.014512997608388537
2019-11-16,0.0,0.0,0.0,0.0
2019-11-17,0.0,0.0,0.0,0.0
2019-11-18,0.010975490665162013,-0.006023630983907569,-0.018508448123324084,-0.004473674185882981
2019-11-19,-0.009649946481576799,0.01769711435879162,-0.0038824558371119977,0.0013743549732339322
2019-11-20,-0.012180476421571051,-0.023344350655668422,0.012806252820548591,-0.0074971295047079915
2019-11-21,-0.018495579797041084,-0.00024438555287509267,0.0076966113503647016,-0.0036443068198519866
2019-11-22,0.007537847097861761,-0.00024352372611113893,0.007092023775185252,0.004747494558488838
2019-11-23,0.0,0.0,0.0,0.0
2019-11-24,0.0,0.0,0.0,0.0
2019-11-25,-0.007481453048710729,0.0004880878788628973,-0.0016250673865343401,-0.0028440827436061167
2019-11-26,-0.02512548344675003,0.003641828441572237,-0.02061852634411987,-0.01389371984526823
2019-11-27,0.009055401709828104,0.012194790296723212,0.015512540955696874,0.012131701877541904
2019-11-28,0.0,0.0,0.0,0.0
2019-11-29,0.023077034247461103,0.036144740851723034,-0.0010912343086494358,0.019183078460876454
2019-11-30,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0
2019-12-02,0.0,0.005813851073199761,-0.0032769087155961607,0.000837190978009188
2019-12-03,0.015037640890715132,-0.05156076529811937,-0.0005479718055086957,-0.012233461750261269
2019-12-04,-0.006172887910514069,0.0031692176659110505,0.04824565155249716,0.014929853831605068
2019-12-05,0.006211229131730667,0.04495762477872578,-0.014644210734262697,0.012053132248143937
2019-12-06,0.018518451799020896,0.0,0.02123129774312682,0.013117417348908748
2019-12-07,0.0,0.0,0.0,0.0
2019-12-08,0.0,0.0,0.0,0.0
2019-12-09,-0.0012122001561148954,-0.005813741660717353,-0.0005197757355627219,-0.0024900867922903404
2019-12-10,0.0012136713687376233,0.005613657666259542,-0.0057202242597139685,0.0003653445758434546
2019-12-11,0.0072727154185172616,0.0,0.012552271862219522,0.006542245802643139
2019-12-12,0.008423446168588367,0.00023277452126913012,0.011880181614531526,0.006777012760448378
2019-12-13,0.0,0.011628139796328707,-0.0025522387563535753,0.0029950473431917934
2019-12-14,0.0,0.0,0.0,0.0
2019-12-15,0.0,0.0,0.0,0.0
2019-12-16,0.0011935318888585122,-0.00023015350524979716,0.014841237152342313,0.005215523126863839
2019-12-17,0.00357578158712224,0.0002302064880799204,0.002521417820477545,0.002088043945574303
2019-12-18,0.00950092146087056,-0.0011499022875073317,-0.00503008427856555,0.0010959085152832339
2019-12-19,0.011765002089268561,0.001151226085015944,0.01617791897198817,0.009601068558269983
2019-12-20,0.0,0.0,0.004477626749824104,0.0014776168274419543
2019-12-21,0.0,0.0,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.0
2019-12-23,0.01860439553712756,0.011494155907152637,0.019811741251300807,0.016470396589541733
2019-12-24,-0.005707350791901211,0.0,0.005342526880331766,-0.0001203918908179169
2019-12-25,0.0,0.0,0.0,0.0
2019-12-26,0.00688835731555959,0.014794898098623666,0.0052069736638318265,0.008873775595744978
2019-12-27,-0.005701559903569908,-0.02269656305725931,-0.0024666363471873565,-0.01018537057164547
2019-12-28,0.0,0.0,0.0,0.0
2019-12-29,0.0,0.0,0.0,0.0
2019-12-30,-0.004602942407835542,-0.021154818759926308,0.002472735686909644,-0.007684058408681229
2019-12-31,0.008092529905455947,0.0,-0.015293601774830745,-0.0023763537168936836
2020-01-01,0.0,0.0,0.0,0.0
2020-01-02,0.009174473915607662,0.0,0.017535217898517974,0.00881419829866146
2020-01-03,0.0011366103221583934,0.04275382934925931,0.008370175951088576,0.017246003155427073
2020-01-04,0.0,0.0,0.0,0.0
2020-01-05,0.0,0.0,0.0,0.0
2020-01-06,0.003404794622959173,0.0,-0.003906343524743727,-0.00016551113758890286
2020-01-07,-0.009049482156873734,-0.03131373990117026,0.0049020948058808855,-0.011702171993213824
