datetime,Venta al por menor/cencosud,Energía Eléctrica/enel,Industria Química/sqm,Chile
2019-03-26,0.012765951834037947,0.01193286933665716,-0.010233363814111884,0.004773600927672463
2019-03-27,-0.013025124839880275,-0.005148671113295089,-0.00768816756608981,-0.008534447961357508
2019-03-28,0.0021285275845372986,0.014190158122898477,0.014694220224655608,0.010234258957590158
2019-03-29,0.0009344604796517331,-0.00427983612613525,0.012111403328708414,0.0028927891351342165
2019-03-30,0.0,0.0,0.0,0.0
2019-03-31,0.0,0.0,0.0,0.0
2019-04-01,0.005856960624859298,-0.0013224441546404453,0.0078046742903610244,0.00407193295099136
2019-04-02,0.013080083148578447,-0.024664758117802332,-0.01677878287057577,-0.009359941087133887
2019-04-03,0.0487297003511189,-0.004243036566373037,-0.0021002764331594648,0.01398750782602351
2019-04-04,0.016680021854316385,0.014146883461386484,0.015785033814974758,0.015381939913123616
2019-04-05,0.015624992642697899,-0.02092434396937537,0.006475333862854704,0.0003880742369384866
2019-04-06,0.0,0.0,0.0,0.0
2019-04-07,0.0,0.0,0.0,0.0
2019-04-08,0.030769282735790382,-0.006094013037564183,-0.005146712674454101,0.006444423817844791
2019-04-09,0.004477532532855433,0.010190020559987856,-0.0038800985364088048,0.00355986000362338
2019-04-10,0.0029717797030843762,0.004445138651056224,0.0015578058746317236,0.0029616589954948674
2019-04-11,-0.0037037658290355324,0.005957493693526494,-0.017370743071795758,-0.004988615018410583
2019-04-12,-0.0028252162699117234,0.0,-0.003430171928128223,-0.002064278105353182
2019-04-13,0.0,0.0,0.0,0.0
2019-04-14,0.0,0.0,0.0,0.0
2019-04-15,0.019087406718070854,-0.004230114059872503,-0.013237911284809667,0.0005343958532182651
2019-04-16,0.007901515758557132,0.008496299606562507,0.004293103006489218,0.006828003062630923
2019-04-17,0.013284039158918182,-0.00606576229915623,0.030723982045131937,0.012520945438614983
2019-04-18,-0.007163772520908274,0.00364459738227918,-0.012960037883703701,-0.0054381402973698225
2019-04-19,0.0,0.0,0.0,0.0
2019-04-20,0.0,0.0,0.0,0.0
2019-04-21,0.0,0.0,0.0,0.0
2019-04-22,-0.025903746907563585,-8.445485894348348e-05,-0.0262606041165937,-0.017242105941423252
2019-04-23,-0.02666676956322389,0.01351352590056476,-0.01591159753722393,-0.009591397595961412
2019-04-24,-0.01065436852895707,0.006666672696132414,-0.017264920594069588,-0.0070133634208751
2019-04-25,-0.02384626200792439,-0.006622522506161133,-0.00920258707442212,-0.013091552624207522
2019-04-26,0.024428797513981415,0.002416739106391841,0.02645653516193147,0.01758968368816056
2019-04-27,0.0,0.0,0.0,0.0
2019-04-28,0.0,0.0,0.0,0.0
2019-04-29,-0.018461609380607924,-0.005653045386637245,-0.012887581791792613,-0.012210738064482468
2019-04-30,0.007053302271128548,-0.006353979602867987,-0.00999967366336485,-0.0030691158283844156
2019-05-01,0.0,0.0,0.0,0.0
2019-05-02,-0.014708273841243513,-0.018763121534393412,0.02353331882309151,-0.003279565262339988
2019-05-03,-0.0032382068833164412,0.0032584772324046885,0.0066576098782822335,0.0022037004750322586
2019-05-04,0.0,0.0,0.0,0.0
2019-05-05,0.0,0.0,0.0,0.0
2019-05-06,0.006339169084034646,-0.003418773064775227,0.004133270865026573,0.0023277100718143776
2019-05-07,-0.004724393967745155,-0.005145884724975125,-0.029912167126019407,-0.013128207120184098
2019-05-08,0.0009195962904167132,-0.008275909356281197,-0.024045118926209086,-0.010362472557384279
2019-05-09,-0.01581035065338543,-0.013299581562044693,0.0017389346595737543,-0.009032429193432601
2019-05-10,-0.012048094462968728,0.012245641120658401,0.012442442563389777,0.00417119644295622
2019-05-11,0.0,0.0,0.0,0.0
2019-05-12,0.0,0.0,0.0,0.0
2019-05-13,0.0,-0.06264629773538144,-0.01914861928688949,-0.026992322617349407
2019-05-14,0.008130014153822973,0.004642652314063689,0.0017484069171647132,0.004791954217066954
2019-05-15,0.0,-0.003974311697603206,-0.0037813691814057027,-0.00255937469007294
2019-05-16,0.0008870783982350972,-0.005660053667900011,-0.016350429305625358,-0.0069707235098457904
2019-05-17,-0.016759225481764006,-0.000559916976031638,-0.023448931342387014,-0.013453464354060278
2019-05-18,0.0,0.0,0.0,0.0
2019-05-19,0.0,0.0,0.0,0.0
2019-05-20,-0.013357523023169393,0.007562969129843111,-0.006079150226343866,-0.003918322359491149
2019-05-21,0.0,0.0,0.0,0.0
2019-05-22,0.013289100209248339,-0.0018534181844462871,-0.0003057391113844288,0.003672881161427816
2019-05-23,0.0,0.0026924465969304645,-0.057815876655682774,-0.018190731919388265
2019-05-24,0.006639335077158082,0.0035184163810138003,-0.014285675101789908,-0.0013622148023939486
2019-05-25,0.0,0.0,0.0,0.0
2019-05-26,0.0,0.0,0.0,0.0
2019-05-27,0.0,0.0,0.0,0.0
2019-05-28,0.006025557938582837,-0.0007380808067946054,-0.035573016315333605,-0.009994227930569975
2019-05-29,0.029866510730712115,0.022253192164795488,0.0034151632655450292,0.018326505833147367
2019-05-30,0.021691278731507557,0.01147119502929117,0.013274281028133883,0.015324129080347762
2019-05-31,-0.0076923769721656265,0.009108946477835111,0.018811039007317287,0.006675110809285635
2019-06-01,0.0,0.0,0.0,0.0
2019-06-02,0.0,0.0,0.0,0.0
2019-06-03,0.01790707386944912,0.00699116337365524,0.030662640760099613,0.01833508974105731
2019-06-04,-0.013784168831875276,0.0022848692929275938,0.03678814279643006,0.008345318274969184
2019-06-05,-0.025482694631136282,-0.024726014557364895,-0.022215325851292156,-0.0238999315631318
2019-06-06,0.0007924820555718082,0.002427291713100299,-0.005225736284679705,-0.0006619676302825072
2019-06-07,0.013459959167380964,0.01874440758850704,0.006406211118299865,0.012741490698481997
2019-06-08,0.0,0.0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0.0
2019-06-10,0.027265640711080064,0.008011294936980828,0.014003982617928568,0.01626270302777652
2019-06-11,0.02365178383076838,0.0036682331859163586,0.03546768698040581,0.020719942319039883
2019-06-12,0.011961516683090423,0.00835353243112924,-0.03667780409810706,-0.005399709144682841
2019-06-13,0.008736650802838586,-0.0031929289291176,0.015418525894601132,0.006917541763546299
2019-06-14,0.0007277583969942381,0.008397572851858826,-0.0325381900909546,-0.007726243417893507
2019-06-15,0.0,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0
2019-06-17,-0.012363646882318946,-0.00497945392920307,0.006726567614439016,-0.0035034559550373907
2019-06-18,0.01767300415902895,0.0086281623797968,-0.001908839635718751,0.00804946787802531
2019-06-19,-0.01765563598482045,-0.008725442430972508,-0.003187788591871299,-0.009757726112529206
2019-06-20,-0.001988716549519487,0.011649986112173938,0.008314572556238353,0.0059320278992346254
2019-06-21,-0.019484809671506786,0.006483058480044157,-0.00856321724051956,-0.0071164395825541234
2019-06-22,0.0,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0
2019-06-24,0.023710924934348343,-0.0017177454769649048,-0.015035191821849092,0.0022961359197263337
2019-06-25,-0.008382420692690795,0.002068987712370296,-0.013640858073960871,-0.006584916047912852
2019-06-26,-0.006376985119495693,-0.0023228299499586935,0.01843931293726353,0.0032140342963770177
2019-06-27,7.465452526234095e-05,-0.0014658545164243364,0.020045312147991323,0.006155857011753678
2019-06-28,-0.0075367175519409635,0.032038034861114006,-0.013946126015493832,0.0034832131269141387
2019-06-29,0.0,0.0,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0
2019-07-01,0.015037535095597576,-0.0013388782743793959,-0.018000780056853682,-0.0014197006677597159
2019-07-02,-0.013999832155573766,-0.01340596512931791,-0.02291316090886475,-0.01660525620393962
2019-07-03,0.026970141745507936,0.0,-0.002010117133107392,0.00823680812209218
2019-07-04,0.0,0.0,0.0,0.0
2019-07-05,-0.0197514185236195,-0.006369454833277666,0.01107755104202468,-0.004964296363907921
2019-07-06,0.0,0.0,0.0,0.0
2019-07-07,0.0,0.0,0.0,0.0
2019-07-08,0.023134293789713656,-0.012820439203694356,-0.03320044741855788,-0.007552575634737732
2019-07-09,0.0029177179671584508,0.004329001181447856,-0.011332507028638417,-0.0013483100004105962
2019-07-10,0.03272725269168686,0.0,0.007641464825125066,0.013321676780547936
2019-07-11,0.02042246382505275,0.002586218187018652,0.018614316103391593,0.013735589378102788
2019-07-12,-0.019323644230438974,-0.009200335860999442,0.01996638038219256,-0.0028240079040511333
2019-07-13,0.0,0.0,0.0,0.0
2019-07-14,0.0,0.0,0.0,0.0
2019-07-15,-0.009148363467300191,0.004078701811796259,0.013602961966351579,0.002815989102579723
2019-07-16,0.0,0.0,0.0,0.0
2019-07-17,-0.006463200235819255,0.0025929902098897895,-0.023895229529882656,-0.009162595053418
2019-07-18,0.004360523437590302,0.0006033807089420584,0.006036258271788553,0.003630053598045902
2019-07-19,-0.009893167613263087,0.009907814323689479,0.02666675803393148,0.008804863565638098
2019-07-20,0.0,0.0,0.0,0.0
2019-07-21,0.0,0.0,0.0,0.0
2019-07-22,0.013586268706299753,0.00034120981577090426,0.0016232365201906962,0.005131735963946247
2019-07-23,-0.010992830743975723,-0.0022172700702135506,-0.0019448045575636286,-0.005001118772678458
2019-07-24,0.0017926808270631867,-0.005128162631223621,-0.009418761657094876,-0.004208900342214252
2019-07-25,0.001431738524230397,0.005240516014495045,-0.012458962122300132,-0.0019096135025796481
2019-07-26,-0.004288767053624465,0.004871439232574826,0.004316173241201815,0.0016166189886502181
2019-07-27,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.0,0.0,0.0
2019-07-29,0.0007177702966949528,0.0018710703513233895,-0.017520887748369796,-0.004927575543115979
2019-07-30,0.0007174407455206033,-0.009337815118208082,0.010767359562247059,0.0007085051125546617
2019-07-31,-0.003584323398787781,-0.004627282419990109,-0.01830901319793321,-0.008751804275514663
2019-08-01,-0.007122279054974978,0.006770861916045812,-0.0566291877993601,-0.01880359962963546
2019-08-02,-0.021809988509633338,-0.0075291320236112735,-0.02624016904461568,-0.018341165560693897
2019-08-03,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0
2019-08-05,-0.02222210460074836,-0.01982755808183534,-0.02104101176018991,-0.02081992256611529
2019-08-06,-0.011363672679320591,-0.001759006570639765,-0.011689364413513315,-0.008187974408946311
2019-08-07,0.0,0.011630021442812222,0.0209844638029264,0.010762780131093747
2019-08-08,0.019003682624442186,0.01628640208628407,0.0766067864057498,0.0369259674684371
2019-08-09,-0.018649277670418463,0.011397547161644095,-0.007636076945555903,-0.00491297645992899
2019-08-10,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0
2019-08-12,-0.0674329350766828,-0.034061979441903034,-0.04931794789899524,-0.04976824459780176
2019-08-13,-0.02752678883062909,0.010526332698186813,0.016188206968705376,-0.000268042224033177
2019-08-14,-0.0387832409204073,0.006944411327879152,-0.046343215881822775,-0.025800075006535805
2019-08-15,0.0,0.0,0.0,0.0
2019-08-16,0.024085790730523637,0.0017241955420470578,0.019362151024614693,0.01490680530807118
2019-08-17,0.0,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.0,0.0
2019-08-19,-0.02077254506537518,0.0024095744733241276,-0.010428207949504498,-0.009501088918713332
2019-08-20,-0.02436883946605528,0.004464317004762464,-0.011667366909607346,-0.010418723492397055
2019-08-21,0.00628931839212199,0.011111188643501801,-0.031606922030439244,-0.0046881169482891
2019-08-22,-0.017857226586655894,-0.00667800833991572,-0.06763664112464718,-0.030416719096902203
2019-08-23,-0.03163635031725098,-0.012849999876630824,-0.030788963406574776,-0.024840853488150672
2019-08-24,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0
2019-08-26,-0.0048816628543451035,0.0,0.003481508704395786,-0.00046205086948327475
2019-08-27,-0.004622649071843843,-0.004310258637882258,0.0039028364758164624,-0.0016599235071901811
2019-08-28,0.004075403158688262,0.0038094790138107903,0.009935174629923438,0.0058806187447994224
2019-08-29,0.03341517367567315,0.008193920054459625,0.021813578316555615,0.02092948177540717
2019-08-30,-0.013518428247595304,0.011207024795627296,0.03139378243992996,0.009597185066027445
2019-08-31,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,0.0
2019-09-03,-0.03231475356101432,-0.0054990635105429675,-0.034090785618657526,-0.02372851888777089
2019-09-04,0.023825402625662573,0.0021268092661796967,0.007562975328730515,0.01106001178278902
2019-09-05,0.018691515846187556,0.014176553407833525,0.04288775012089174,0.024999420393721234
2019-09-06,0.01788990488746367,-0.0022600217373892617,0.004043897802471941,0.006492347714340295
2019-09-07,0.0,0.0,0.0,0.0
2019-09-08,0.0,0.0,0.0,0.0
2019-09-09,0.022983387226168217,0.006795230984276701,0.016914974263257276,0.015408885516321724
2019-09-10,-0.017709215254402055,0.007999448138532594,0.039999917617821845,0.009995749665644288
2019-09-11,0.0440397737850724,0.012730405209151696,0.046458439214063896,0.03406544400873504
2019-09-12,0.021219881945190755,0.011264407017384848,0.009097732758014176,0.013722067167794628
2019-09-13,0.007823748353802396,0.012914619862583798,-0.004327479537686085,0.005415593263971036
2019-09-14,0.0,0.0,0.0,0.0
2019-09-15,0.0,0.0,0.0,0.0
2019-09-16,0.019950051751260744,0.02797018605080459,0.015573984667532681,0.020953093414967348
2019-09-17,0.005155701102357302,0.0038761877013167023,-0.015335155195641548,-0.002080077909349289
2019-09-18,0.0,0.0,0.0,0.0
2019-09-19,0.0,0.0,0.0,0.0
2019-09-20,0.0,0.0,0.0,0.0
2019-09-21,0.0,0.0,0.0,0.0
2019-09-22,0.0,0.0,0.0,0.0
2019-09-23,-0.006513628249208869,-0.010579205522016077,0.010503486550701657,-0.002174484582772686
2019-09-24,-0.011637376027183177,0.006789815491140994,-0.02795722374217524,-0.01082557881181175
2019-09-25,-0.0014925907989761233,0.006976711998674112,0.01253698133629566,0.005946963836877904
2019-09-26,-0.011791999767794659,-0.003079042703185708,0.01638739713867432,0.0005003970403390044
2019-09-27,0.023529450916056183,0.012355152662400615,-0.0007164258084711994,0.011605498664095246
2019-09-28,0.0,0.0,0.0,0.0
2019-09-29,0.0,0.0,0.0,0.0
2019-09-30,-0.014778359245392836,0.01830666518915547,-0.0035856295129194082,-1.8916777821736388e-05
2019-10-01,-0.005833271276492691,0.007415729027032247,-0.008636188838833214,-0.0023277312591369072
2019-10-02,-0.004274933655180169,0.0075098954156347375,-0.016696885643566417,-0.00444243488142691
2019-10-03,-0.02180314437627573,-0.003690244272164689,0.0,-0.008412818253985339
2019-10-04,-0.014629960542885234,0.011111172653963441,-0.003322505544562704,-0.002257626833049884
2019-10-05,0.0,0.0,0.0,0.0
2019-10-06,0.0,0.0,0.0,0.0
2019-10-07,-0.008820996014126892,0.0018316609253978822,-0.015184836612751385,-0.00731747666148853
2019-10-08,-0.006960966051370643,-0.0010969426100382318,-0.01842809080608987,-0.008740379824274586
2019-10-09,-0.004702812773066833,-0.000732172618911342,0.0026820604535013892,-0.0009084652296973394
2019-10-10,-0.010430548013807273,0.007326196518748551,0.032479806704377445,0.009693900219075178
2019-10-11,0.049549529985134955,0.0116364177958872,0.04256121206087515,0.03423656274782611
2019-10-12,0.0,0.0,0.0,0.0
2019-10-13,0.0,0.0,0.0,0.0
2019-10-14,-0.02480697088481365,-0.0026601521754489044,-0.020944317709049365,-0.015975775453872933
2019-10-15,-0.0009681288878414795,-0.0016578997736227397,0.01051482650274882,0.0026033032876239186
2019-10-16,0.0,-0.007220072217249407,0.0017941014747455686,-0.0017905703450262667
2019-10-17,0.0,-0.007272913723545993,0.019340799305352263,0.00398240224199607
2019-10-18,0.003524321565823163,0.02410248446961938,-0.0031622358293866837,0.008073308167998434
2019-10-19,0.0,0.0,0.0,0.0
2019-10-20,0.0,0.0,0.0,0.0
2019-10-21,-0.05618967341426995,-0.022533642065302062,-0.029256131525319695,-0.03563321751161426
2019-10-22,0.01953483470201056,0.017271714223108914,0.0003629825128947939,0.01226594537454471
2019-10-23,-0.049270187377040364,-0.015827371459900874,0.0007258732100274834,-0.02124265625688154
2019-10-24,0.026871531028946682,0.012426840977017628,0.008342430175520166,0.01572146471988988
2019-10-25,-0.003177621255932017,-0.012418757798083435,-0.01762592310705602,-0.010963359713153587
2019-10-26,0.0,0.0,0.0,0.0
2019-10-27,0.0,0.0,0.0,0.0
2019-10-28,-0.01650093225605964,0.02098260048045142,0.032222733471612974,0.012112452559681568
2019-10-29,-0.004766486949178361,0.001432145000474172,-0.010996859046504381,-0.004729296328418829
2019-10-30,-0.03544055283897973,-0.009653208595770568,-0.02403147288663332,-0.022811327326056598
2019-10-31,0.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0
2019-11-02,0.0,0.0,0.0,0.0
2019-11-03,0.0,0.0,0.0,0.0
2019-11-04,0.02879830958452101,0.038267297256440846,0.05586159368185095,0.04056597617252823
2019-11-05,-0.024034765237421762,0.007649369751020263,-0.022276230424232102,-0.012758336550509088
2019-11-06,0.008110090152698701,-0.012767417961354055,-0.023495854249462655,-0.009290550079178943
2019-11-07,0.0006866624228170082,0.005942003460381429,0.024425803050164063,0.010247974748009626
2019-11-08,0.019607935814363486,0.000694923716400675,-0.05160148336031378,-0.010328545863751374
2019-11-09,0.0,0.0,0.0,0.0
2019-11-10,0.0,0.0,0.0,0.0
2019-11-11,-0.033653898686823336,0.010069449411929332,0.01575998480067642,-0.0025820732764918024
2019-11-12,-0.007064639079015889,0.00034381155979024136,-0.0794239926118594,-0.028427790643258066
2019-11-13,-0.037989861881791875,-0.0034364095377905635,-0.03330644486589962,-0.02466179637420908
2019-11-14,0.041885844534694794,0.012413733006549466,-0.01743457361738132,0.012165451294874771
2019-11-15,0.11977610983215903,0.022615841203345255,0.038022738884314844,0.05953684767354031
2019-11-16,0.0,0.0,0.0,0.0
2019-11-17,0.0,0.0,0.0,0.0
2019-11-18,-0.03276785513197622,0.005861908178889763,-0.0215709667913474,-0.01599738153566317
2019-11-19,-0.048001463529032895,0.0,-0.012063183656693566,-0.019821333571289734
2019-11-20,-0.0012605946590888983,0.020000046487763656,-0.014316010825538905,0.0014597355310348318
2019-11-21,0.005922268213262916,0.009284374811440621,-0.006407321684000267,0.00290377604243208
2019-11-22,0.010809868964914982,0.00868466938119039,0.001719501885100394,0.007000633276297904
2019-11-23,0.0,0.0,0.0,0.0
2019-11-24,0.0,0.0,0.0,0.0
2019-11-25,0.0025779445789182454,-0.015242496608809941,0.004721020507398865,-0.0026213654024226343
2019-11-26,-0.02095235846345489,-0.005828610564671655,-0.009397472452707167,-0.011938885688675125
2019-11-27,-0.028210021092152426,0.015243413279191875,0.0418283735520284,0.00952438269389239
2019-11-28,0.0,0.0,0.0,0.0
2019-11-29,0.02602601843489527,-0.00904728333773952,-0.013658909903441208,0.0010955423139258
2019-11-30,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0
2019-12-02,-0.008780549916983627,0.0020720318094924473,-0.00461601976590853,-0.003737097498221904
2019-12-03,0.0077756761698848376,0.002843078681583844,-0.00084327711718446,0.003225907652313793
2019-12-04,0.005957550424772418,0.01804125029104342,0.018565460350428165,0.014046206151860521
2019-12-05,0.019417400260076656,-0.0032278038503585904,0.019238881588352852,0.011691397739363403
2019-12-06,0.03238106669965979,0.015937608432411654,0.02010670956364491,0.022580376949586402
2019-12-07,0.0,0.0,0.0,0.0
2019-12-08,0.0,0.0,0.0,0.0
2019-12-09,-0.026752833319593772,0.01124994527819223,0.0032178070259456515,-0.004054076735100444
2019-12-10,-0.0028435134094595416,-0.007663915350701989,0.0020048312716127725,-0.00280585717122109
2019-12-11,-0.019676813987105413,0.03201307108289986,0.030812496299288616,0.014239088620377411
2019-12-12,-0.015805307620240905,0.01086295340931831,0.03338485190418017,0.009386024238775
2019-12-13,0.004926067845520077,0.008955272560666305,0.003756611141317645,0.005820524010676329
2019-12-14,0.0,0.0,0.0,0.0
2019-12-15,0.0,0.0,0.0,0.0
2019-12-16,0.00490200505418259,-0.0030177099482302516,0.013099106648882808,0.0049445225790955985
2019-12-17,-0.01463410987723257,-0.008843329843677306,0.030661057039474304,0.002370593715126261
2019-12-18,-0.019801986949546713,-0.002993906371618338,-0.012186347504458461,-0.01154413947245576
2019-12-19,0.00707063126617502,0.00300289676337151,-0.008708289381142098,0.0004505287539734626
2019-12-20,-0.00701105825756454,-0.005987995499088905,0.0010981415834783181,-0.003927301017147792
2019-12-21,0.0,0.0,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.0
2019-12-23,-0.00012113407933833642,0.002710876379109717,0.014990901518017408,0.0058016124598703
2019-12-24,-0.00392972467749686,-0.005707438014558974,-0.0014411216171867913,-0.0036558338220500667
2019-12-25,0.0,0.0,0.0,0.0
2019-12-26,-0.0010142253487185338,-0.009063585064341906,0.01515171478886601,0.001674388444015839
2019-12-27,0.010152288256918274,0.00609762565634786,-0.045842342995585095,-0.009765501597165258
2019-12-28,0.0,0.0,0.0,0.0
2019-12-29,0.0,0.0,0.0,0.0
2019-12-30,-0.005025084323178386,0.012121247433872995,-0.018994232677540968,-0.003926362957059299
2019-12-31,0.0,0.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,0.0
2020-01-02,0.04646455827490126,0.011976082376103925,0.02239918053252765,0.02667714099056584
2020-01-03,-0.001061754083893307,0.005917041148940205,-0.007798053751146949,-0.0009711130064130173
