datetime,Servicios Financieros y Bancarios/ggal,Comercio Electrónico y Tecnología Financiera/meli,Energía y Petróleo/ypf,Argentina
2019-03-15,0.0385038325524798,-0.010247265985604548,0.02357141425465281,0.01710323367110426
2019-03-16,0.0,0.0,0.0,0.0
2019-03-17,0.0,0.0,0.0,0.0
2019-03-18,0.03778259215457691,-0.007693429257672912,0.02512211870931047,0.018219722930050773
2019-03-19,-0.017012659566322474,-0.00538180890069706,-0.025867876496745268,-0.015926573838042385
2019-03-20,0.0013845710395374855,0.032320315384590126,0.011180982974242859,0.014812336901462256
2019-03-21,-0.027307333852585325,0.013113763669478251,-0.004146597912893957,-0.006052255471680341
2019-03-22,-0.08173411967508815,-0.01409375141591751,-0.045107535081604255,-0.04650868403696127
2019-03-23,0.0,0.0,0.0,0.0
2019-03-24,0.0,0.0,0.0,0.0
2019-03-25,0.03986061196919932,-0.012204208906467118,0.005813983941565182,0.011045227711418137
2019-03-26,-0.05173057712547213,0.005292094785500412,-0.005780376922958963,-0.017232223556767127
2019-03-27,-0.04827305221958533,-0.01814130707795869,-0.02761628404378902,-0.031030112302639905
2019-03-28,0.025154500340265118,0.025178354834840322,0.023168886649613585,0.02425557480215728
2019-03-29,0.026548800517415705,0.021281338066448274,0.023374778942671703,0.023497622783756774
2019-03-30,0.0,0.0,0.0,0.0
2019-03-31,0.0,0.0,0.0,0.0
2019-04-01,0.0,0.020443885806690876,0.03140609641580605,0.017110494133423988
2019-04-02,-0.03487463403159119,-0.01567233858980288,-0.008996520554426235,-0.019649352748020703
2019-04-03,-0.009744276862114765,-0.0027647673270241313,0.007681604454479629,-0.0015930551124375579
2019-04-04,0.00902019438306545,-0.013960391233225677,0.0034649548674792197,-0.00048682985428473284
2019-04-05,0.014628202425321257,0.002731903739279451,0.006215435834101779,0.007779928859571821
2019-04-06,0.0,0.0,0.0,0.0
2019-04-07,0.0,0.0,0.0,0.0
2019-04-08,0.020023932873511452,0.007258613606803799,0.034317139072735925,0.020327896232506887
2019-04-09,-0.04475860966346723,-0.002606134894804879,-0.02256143443082914,-0.023075639066403413
2019-04-10,0.03493649811377275,0.018132218837823677,0.017651080310311373,0.023337533096429577
2019-04-11,-0.024225618600758225,-0.020628407891968514,-0.013342170073658344,-0.019204744866907077
2019-04-12,0.042327949060133596,0.0015682568243193806,-0.0033806801827165334,0.013370123481573026
2019-04-13,0.0,0.0,0.0,0.0
2019-04-14,0.0,0.0,0.0,0.0
2019-04-15,0.03553307236286063,0.01815587858078138,0.01356846140827006,0.022194946076130984
2019-04-16,-0.027903521329214365,-0.022815763486627394,-0.002007978396655896,-0.017399996860124226
2019-04-17,0.01357652506635243,-0.007132015764618971,-0.004694860190915251,0.0005773842065700092
2019-04-18,-0.07998475078104417,-0.012801486456730293,-0.03032341492005486,-0.04062618521208368
2019-04-19,0.0,0.0,0.0,0.0
2019-04-20,0.0,0.0,0.0,0.0
2019-04-21,0.0,0.0,0.0,0.0
2019-04-22,0.01206309630120539,-0.002500022329935181,0.0013897945233103393,0.003614446603211581
2019-04-23,0.008220449655457873,0.018807203359924696,0.032616277181537034,0.01968249696498347
2019-04-24,-0.11455368039950742,-0.027979980468750054,-0.05712369640830983,-0.06588692790126721
2019-04-25,-0.02716390026054416,0.0032098054098641526,-0.023521013434600335,-0.015666785734142513
2019-04-26,-0.005679165952601872,0.003999388108703705,-0.04087584687164736,-0.014043356156130024
2019-04-27,0.0,0.0,0.0,0.0
2019-04-28,0.0,0.0,0.0,0.0
2019-04-29,0.013327286407817107,0.00947870312259691,0.006088238540004509,0.009535095263238114
2019-04-30,0.023015407291576695,-0.020276811031681996,0.023449296558903043,0.008642004630203256
2019-05-01,0.01790626958781738,0.0012186481597045162,-0.006651919662731931,0.004116089367980689
2019-05-02,0.042399758157599,-0.0049099598309781944,0.013392928006612514,0.016791299689966996
2019-05-03,0.0597141549393605,0.20024877187865475,0.058737175699705046,0.10517103383084772
2019-05-04,0.0,0.0,0.0,0.0
2019-05-05,0.0,0.0,0.0,0.0
2019-05-06,-0.008983271240587398,-0.019432065417069877,0.01872395849646935,-0.0031981547931920155
2019-05-07,-0.03419847670914411,-0.049815972053856794,-0.0020422162697737445,-0.02839869946081564
2019-05-08,0.04692838900135654,-0.0062104442867612075,0.01909955978046951,0.0197397764833714
2019-05-09,0.04115707682216452,0.012274777300696593,0.004016085439779937,0.018957820055671547
2019-05-10,-0.0324852074056422,0.028011226221271057,-0.024666604052888452,-0.009616393128295667
2019-05-11,0.0,0.0,0.0,0.0
2019-05-12,0.0,0.0,0.0,0.0
2019-05-13,-0.03681228542257553,-0.026548825551435118,-0.040328105172006135,-0.03421744132818554
2019-05-14,0.022259486287234287,0.03620420986660222,0.03632476994442402,0.03128019381242598
2019-05-15,0.03050734405486355,0.018198280029759983,0.040549841615132864,0.029454303680919613
2019-05-16,0.023021037419755253,0.03979541669041442,0.024438573567266086,0.028794159133553803
2019-05-17,-0.03553094877441232,-0.03551940281380761,-0.009026481537176001,-0.026425354931380658
2019-05-18,0.0,0.0,0.0,0.0
2019-05-19,0.0,0.0,0.0,0.0
2019-05-20,0.010642663443416023,-0.0008353733446430089,-0.001301180484755915,0.0028070161726256424
2019-05-21,0.05629786885360022,-0.001985776786058824,-0.005211753465680369,0.016203111738614138
2019-05-22,0.004984710984109464,-0.006038959593225424,0.0026195290725623543,0.0005165425529373106
2019-05-23,-0.009156750098272104,0.01963158767932005,-0.027433067677293144,-0.005596215931760915
2019-05-24,0.024258842909506306,0.02045913381517206,0.03492275590496807,0.026281441767783326
2019-05-25,0.0,0.0,0.0,0.0
2019-05-26,0.0,0.0,0.0,0.0
2019-05-27,0.0,0.0,0.0,0.0
2019-05-28,-0.03157910783664064,0.013551648742385236,0.01946791761960065,0.00047535131336393175
2019-05-29,-0.006599317773345992,-0.04490664186425419,-0.049013438615157945,-0.033171401423410185
2019-05-30,0.01250485934552259,0.008158841016187912,-0.004685368689842373,0.005272849451716483
2019-05-31,-0.011578528530776122,-0.013436093986270548,-0.0026899939064117806,-0.009142523419741288
2019-06-01,0.0,0.0,0.0,0.0
2019-06-02,0.0,0.0,0.0,0.0
2019-06-03,-0.023818917948378426,-0.003067377024627116,0.009440373218873477,-0.005757154178863582
2019-06-04,0.060800103808839046,-0.029994544319782657,0.010688034132892987,0.013692885895243295
2019-06-05,0.016968431829438302,0.03161081319322245,-0.004626530309963073,0.014504395855190234
2019-06-06,0.024100755754777436,0.022032816462150828,0.011288111334342155,0.01894915557191924
2019-06-07,-0.007603026082096731,0.03919611424861191,0.026920566333643592,0.019309505985052395
2019-06-08,0.0,0.0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0.0
2019-06-10,0.04159047897621737,0.01980186923135019,0.031329902569595,0.030598342756463646
2019-06-11,0.07810862210026626,-0.0051260975035745115,0.03843765695013168,0.03676865991045173
2019-06-12,0.12475643758709154,0.016484567997375077,0.028059734854209095,0.055869244344762994
2019-06-13,-0.016464623155723723,0.0195377909171075,-0.004645785114133938,-0.0005189637264075534
2019-06-14,-0.03377368566611494,-0.030821797114075067,-0.008167958918556484,-0.024011935760586342
2019-06-15,0.0,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0
2019-06-17,0.003951271293588965,0.004626583743404966,0.01647056083546805,0.008265977237912454
2019-06-18,0.016954482372094182,0.006302051495388428,0.024305571389753755,0.015695494734888002
2019-06-19,-0.02649611359147619,0.029931777837715723,-0.0028248734806328724,0.00020156095265019944
2019-06-20,0.03700310981481758,-0.00771763216448651,0.03399429417503441,0.02088232470237061
2019-06-21,0.006487723199488871,-0.009097445171788676,-0.001643844272373518,-0.001403676860742197
2019-06-22,0.0,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0
2019-06-24,0.004394922777132937,-0.014033197936234698,0.000548850315237992,-0.002999510198475044
2019-06-25,0.014002111374388226,-0.011675795928195232,-0.004388393950502167,-0.0006804859064220266
2019-06-26,-0.030206756693269998,-0.008656893797692078,0.0022039743122044264,-0.012097693138990024
2019-06-27,0.005932862356678115,0.002380112728999517,0.006047204372515935,0.004738859221203877
2019-06-28,0.04688869264702178,0.001801360230367921,-0.00491805861298289,0.01444475810725425
2019-06-29,0.0,0.0,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0
2019-07-01,0.0002817788008477873,0.012324857032256942,0.01592539980260943,0.009415571759785673
2019-07-02,0.03435634474423899,0.012384723224867056,-0.021621630045192464,0.008289414514891482
2019-07-03,-0.007623016230162261,0.010431017362963368,0.00828722975103191,0.0036614261916648964
2019-07-04,0.0,0.0,0.0,0.0
2019-07-05,-0.001371690027679895,0.00735568411552201,-0.005479480907911061,0.00016648934937724775
2019-07-06,0.0,0.0,0.0,0.0
2019-07-07,0.0,0.0,0.0,0.0
2019-07-08,0.02994484876093173,-0.012864743594096395,-0.0011019342090423656,0.005272796416071681
2019-07-09,0.017604945778572745,0.016810367712684737,0.009337549317612881,0.01443844472692722
2019-07-10,-0.003932102659374159,-0.011286968428103616,0.01596921354427594,0.00024754701074339476
2019-07-11,-0.0018420472067948168,0.0015157357327084675,-0.0010840356063207546,-0.00046541453653434434
2019-07-12,-0.0018455628112470368,0.016553942776543984,0.0005426060073925321,0.005032825370987528
2019-07-13,0.0,0.0,0.0,0.0
2019-07-14,0.0,0.0,0.0,0.0
2019-07-15,-0.05256196925057122,0.0004962969883586243,-0.018980497360794324,-0.023445235975592286
2019-07-16,0.008363463596790632,-0.01729933406386419,0.0016584127359011713,-0.002401561051286888
2019-07-17,-0.007188163922673962,-0.0035019034553724904,-0.008830118507186069,-0.006441661342126733
2019-07-18,-0.01587310062302294,0.026815258045591817,-0.012806211245031451,-0.0006151377614126499
2019-07-19,-0.012450346191476003,-0.033869257529938634,-0.024816618052404427,-0.023474953185360293
2019-07-20,0.0,0.0,0.0,0.0
2019-07-21,0.0,0.0,0.0,0.0
2019-07-22,-0.040114793212078115,0.01565341848972701,-0.017351135252963612,-0.013798128291853857
2019-07-23,0.008656744205017386,-0.002639381392289253,-0.012360158169609892,-0.00209312246777098
2019-07-24,0.004439145590187543,0.0396483818228055,0.005363536883494779,0.016318851217840984
2019-07-25,0.0008840611724878489,-0.011363636363636354,-0.013633754483880156,-0.00795739879275946
2019-07-26,0.1015601072081056,0.0033870068546455467,0.010216351113552458,0.038003943508180184
2019-07-27,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.0,0.0,0.0
2019-07-29,0.020577170455312377,-0.0020161709457898747,0.007733555755228938,0.008677203237367976
2019-07-30,-0.015448913167798728,-0.030012679887852056,-0.014167636573307552,-0.019677645777556253
2019-07-31,-0.02287244468056071,-0.019502107695679838,-0.01497005919633243,-0.018923721818949083
2019-08-01,-0.03620050316000101,0.008094411887623831,-0.026139834968551323,-0.017901155659506406
2019-08-02,-0.011013509909638342,-0.018740506034973348,-0.008739097335974555,-0.01270272738259346
2019-08-03,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0
2019-08-05,-0.02684200493890121,-0.06581968818861395,-0.02518895272808208,-0.038890713132347085
2019-08-06,0.03638504908547846,0.046652116721539016,0.010981917398001695,0.03102629745765633
2019-08-07,-0.02208376719255567,0.020797285466810145,0.012779601777283656,0.003792729617007583
2019-08-08,0.011870074818918663,0.12152426936924199,-0.013880142696148678,0.03943968649236395
2019-08-09,0.09213168629098356,0.0029065543830268936,0.0671785145903323,0.053531529237233116
2019-08-10,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0
2019-08-12,-0.5611736723805147,-0.09629032534808435,-0.3405275900032978,-0.329337223951526
2019-08-13,0.028656724469298345,0.022320183380469594,0.03181821649724803,0.02732239103451527
2019-08-14,-0.03772481413966011,-0.02755776953492106,-0.08722473053029856,-0.05032741368761031
2019-08-15,0.053679142827653514,-0.010887096774193528,0.015444093280765792,0.01921792598029451
2019-08-16,0.015455009395887398,0.018393851279046025,0.0038022775772321715,0.012424875623214648
2019-08-17,0.0,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.0,0.0
2019-08-19,-0.1572715716610128,-0.03391358736549943,-0.07386369845180552,-0.08746612296784485
2019-08-20,0.012708974241232962,0.014833865201269836,-0.013292445602288927,0.004702629967270578
2019-08-21,0.029722479322614737,0.028629805073264514,0.03626947101610711,0.0312251792859555
2019-08-22,-0.0025657066518028904,-0.01656001205527402,-0.025000000000000022,-0.01456148717333539
2019-08-23,-0.055305580438112845,-0.03425901017416799,-0.013333345070863367,-0.03395631877543759
2019-08-24,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0
2019-08-26,-0.050374435964455344,0.007422519134324901,-0.02079000121043295,-0.021034832953385922
2019-08-27,-0.07741932273308061,-0.014088464211553409,-0.053078555833378505,-0.04771349311674414
2019-08-28,-0.010101022208686916,-0.010065104303105366,-0.01569510561942966,-0.01183420660330324
2019-08-29,-0.06593389294960317,0.009079258010117996,0.013667413349507385,-0.014251783124692673
2019-08-30,-0.08907569312505781,0.0018702680244433445,-0.03820215881871247,-0.04138450269337789
2019-08-31,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,0.0
2019-09-03,-0.11715864345416127,-0.02287247922022817,-0.05023367804870227,-0.06278738423862026
2019-09-04,0.15465002355233715,0.015490533562822817,0.04182043638400024,0.06994712785472287
2019-09-05,0.036198816617612595,0.026593224476959776,0.09208969402368239,0.05111097258902407
2019-09-06,0.024454246053185358,-0.013043016034967048,0.0010811058250632666,0.004122470828282921
2019-09-07,0.0,0.0,0.0,0.0
2019-09-08,0.0,0.0,0.0,0.0
2019-09-09,0.005967698132378407,-0.04459755787895092,-0.03779701650309675,-0.025220869162390858
2019-09-10,0.00847462850195213,-0.038450128315639986,0.005611693781272686,-0.008040055990697006
2019-09-11,0.010083965604826162,0.021323128242739298,-0.012276747344746153,0.006313014345930372
2019-09-12,-0.01996677216103704,0.01934455764420484,-0.018079185784154128,-0.006171462099325488
2019-09-13,-0.05517814429776513,-0.008570415311943025,-0.008055201174259619,-0.023695241058709366
2019-09-14,0.0,0.0,0.0,0.0
2019-09-15,0.0,0.0,0.0,0.0
2019-09-16,0.06289306930771499,-0.022546493501682918,0.04060329305294719,0.026713456723463157
2019-09-17,0.01690599461842779,-0.0073459207903450174,-0.027870679214908156,-0.006042499777652378
2019-09-18,-0.015793691481586714,-0.013564059061098588,0.009174302896359121,-0.00666053772328764
2019-09-19,0.0329390372482159,0.012515626673482938,0.048863561611531825,0.03112501442596612
2019-09-20,-0.026982673958680703,-0.0024394729049617148,-0.0054170357031713134,-0.011496930247048532
2019-09-21,0.0,0.0,0.0,0.0
2019-09-22,0.0,0.0,0.0,0.0
2019-09-23,-0.00252106084936754,-0.014380247584635186,-0.02069722524415285,-0.012407516113791341
2019-09-24,-0.007582205151113075,-0.005184411281259016,-0.007786395618062603,-0.006782493976643449
2019-09-25,0.049236150274836854,0.027136216356341114,0.017937202471256963,0.03112215780380353
2019-09-26,0.003236105159019953,-0.0036421798311361275,0.0022026936048153978,0.0005928842477907437
2019-09-27,0.054032292033414864,-0.015167435424456643,0.03956040017430218,0.025880334738475935
2019-09-28,0.0,0.0,0.0,0.0
2019-09-29,0.0,0.0,0.0,0.0
2019-09-30,-0.005355776007057611,0.017930936230031058,-0.022198735443991313,-0.0031757798229358957
2019-10-01,-0.01846141536048551,-0.0014512777267456922,0.004324320200327358,-0.005144163052678269
2019-10-02,0.028996747377024956,-0.011518205593216813,0.017222803882573468,0.011451444069905932
2019-10-03,-0.0015233729316301847,0.025914784116568557,-0.004232800281520621,0.006652341598127858
2019-10-04,0.030511169057866994,0.0018451929579783588,0.023379412390672094,0.018392805554150758
2019-10-05,0.0,0.0,0.0,0.0
2019-10-06,0.0,0.0,0.0,0.0
2019-10-07,-0.011102874193172463,-0.018507879060406518,-0.013499492512567324,-0.01422638110282828
2019-10-08,-0.048652666459480964,-0.042341520653562226,-0.023157922845137735,-0.037670196286199706
2019-10-09,0.003147078314913898,0.012175911486425495,-0.004310340840949611,0.003634174156928628
2019-10-10,0.05019606236660401,0.01951007137956906,0.02813855360630302,0.03228874682631711
2019-10-11,-0.024645197425165577,0.021754852256340662,-0.022105267173365584,-0.008248552072922865
2019-10-12,0.0,0.0,0.0,0.0
2019-10-13,0.0,0.0,0.0,0.0
2019-10-14,-0.016079546154457836,0.002471978244476869,-0.017222803882573468,-0.010174022691542963
2019-10-15,0.030349881975492154,0.01974507787480606,0.012048155016258999,0.02050722790596388
2019-10-16,-0.029455898919794388,-0.031012280827440897,-0.015151449471463962,-0.024954477642170753
2019-10-17,-0.02645932221252356,0.0004918567905143334,0.015384547668098492,-0.0034923628587905445
2019-10-18,0.0,-0.02363219020254892,-0.012987000923330161,-0.012084333071540096
2019-10-19,0.0,0.0,0.0,0.0
2019-10-20,0.0,0.0,0.0,0.0
2019-10-21,0.02637900946745031,0.016987683479910975,0.014254398692127745,0.01901496024103138
2019-10-22,-0.03582557711938694,-0.015567109461959938,-0.019459492451435634,-0.02338121908081823
2019-10-23,0.025040347028952636,0.008418779215056738,0.0088202785444087,0.013952203580177966
2019-10-24,-0.021276519996731746,0.018858208158516243,0.017486427077264555,0.004972478028886187
2019-10-25,0.024959789568737012,-0.003281239938028757,0.01718580453283125,0.012825236873968037
2019-10-26,0.0,0.0,0.0,0.0
2019-10-27,0.0,0.0,0.0,0.0
2019-10-28,-0.11390425355755762,-0.017787905467609222,-0.047518457927807733,-0.05913950359448161
2019-10-29,0.009751814099028477,0.003666426608401663,0.04323718069357274,0.01869628906233095
2019-10-30,0.000877949195813077,0.016678618225616892,0.0074388624823908955,0.008248491868260887
2019-10-31,0.014035155210917472,-0.053588547166093514,-0.012658216387505639,-0.017229830753084957
2019-11-01,0.019896067693928154,-0.06043875278187916,0.012820501064172207,-0.009148320727847003
2019-11-02,0.0,0.0,0.0,0.0
2019-11-03,0.0,0.0,0.0,0.0
2019-11-04,0.063613348319572,-0.008591819296077774,0.028481062320808714,0.027555855143619967
2019-11-05,0.01116418462858948,-0.0015027295199312452,0.009230784880809306,0.006234439196524289
2019-11-06,-0.03785481228321319,-0.0043499471450592075,-0.050813007342129124,-0.030695863034232503
2019-11-07,0.031967246873914945,0.018718247849362157,0.01713060436811409,0.022379312700159096
2019-11-08,-0.014297095987985453,0.004939172018930238,-0.008421044600637528,-0.005867059627998606
2019-11-09,0.0,0.0,0.0,0.0
2019-11-10,0.0,0.0,0.0,0.0
2019-11-11,0.024979813099579973,0.006472192877606586,-0.010615751662399697,0.006875963923879664
2019-11-12,-0.05110059848835491,0.0037779930494348246,-0.023605077313110567,-0.023406135308170116
2019-11-13,-0.03893953996727495,0.028488449386886883,-0.015384652467469895,-0.008525795205793128
2019-11-14,-0.045689690303193586,0.04440075219628192,0.004464281437804418,0.0010478632991946088
2019-11-15,0.04607032879350004,0.025273042296771298,0.026666641235351562,0.03234330406745556
2019-11-16,0.0,0.0,0.0,0.0
2019-11-17,0.0,0.0,0.0,0.0
2019-11-18,-0.01727107630924496,-0.03106701795816147,-0.03571427834203511,-0.02773728296111571
2019-11-19,0.04042192926796617,0.006228789822687597,0.007856307073287994,0.017987318634100784
2019-11-20,0.05912161140313943,0.02147923504002569,0.024498917399055964,0.03468292206793296
2019-11-21,0.011961620111226035,0.02582828337069598,-0.0010869814227348895,0.012111964279531751
2019-11-22,0.003940048055127265,0.006227758007117501,0.027203483287816743,0.012332525485520298
2019-11-23,0.0,0.0,0.0,0.0
2019-11-24,0.0,0.0,0.0,0.0
2019-11-25,0.005494678478968451,0.034482758620689724,0.008474669590729178,0.01598919520782783
2019-11-26,0.00702573533839268,-0.0031623514289529364,-0.011554685405698262,-0.002538129493765311
2019-11-27,0.06821699546320237,0.01071765367116262,0.028692929026765457,0.03551710079317305
2019-11-28,0.0,0.0,0.0,0.0
2019-11-29,-0.030478952221846045,-0.014964382353032546,-0.007231471724345351,-0.0173826860787439
2019-11-30,0.0,0.0,0.0,0.0
2019-12-01,0.0,0.0,0.0,0.0
2019-12-02,-0.0381735430527157,-0.0009990304054057209,-0.028095683010951333,-0.02219852463479401
2019-12-03,0.0015562239051873927,-0.008206913389008585,-0.026766594851792447,-0.011027703830752501
2019-12-04,0.04273514006213697,0.0,0.03960392196195461,0.027171890467950224
2019-12-05,-0.01415799513960414,0.005702018900908712,-0.012698400844561641,-0.0069809444374748335
2019-12-06,0.043083968028758024,0.007743864200896455,0.035369767031570465,0.02844520775620423
2019-12-07,0.0,0.0,0.0,0.0
2019-12-08,0.0,0.0,0.0,0.0
2019-12-09,0.018115893714788278,0.002675810563625536,0.051759835186120595,0.02394200802329636
2019-12-10,-0.05693954085371977,0.0036437746197284238,-0.030511758917136422,-0.027656483299872164
2019-12-11,-0.003773442116201342,-0.010874575766185335,-0.008121819351048498,-0.007514046287033609
2019-12-12,0.057575674350629935,-0.0005686910293328795,0.04298864922630363,0.03299855874070823
2019-12-13,0.056590149374440735,-0.021224866328393932,0.01766440751600218,0.017499797885476166
2019-12-14,0.0,0.0,0.0,0.0
2019-12-15,0.0,0.0,0.0,0.0
2019-12-16,-0.018982975736442476,0.02556064298351579,-0.009643146470489916,-0.001011608143727479
2019-12-17,0.004837518399132712,0.006286774237749926,0.001947371294831468,0.0043136490974656555
2019-12-18,0.017193979837302198,-0.006554736241018433,0.03984449455122019,0.016659633588676306
2019-12-19,0.0006761963463790543,0.0009449962078500462,-0.0037383142585097895,-0.0006986501624126275
2019-12-20,0.013513522568661562,0.01714872619296215,0.032833056893025736,0.02095345086603432
2019-12-21,0.0,0.0,0.0,0.0
2019-12-22,0.0,0.0,0.0,0.0
2019-12-23,0.08933338504968447,0.0027171945293529287,0.028156172524790968,0.03966822819426336
2019-12-24,0.008567727661590085,0.0006395773242411362,0.02561837187907523,0.011492473365419129
2019-12-25,0.0,0.0,0.0,0.0
2019-12-26,0.03458743694350752,0.004558156533665647,0.020671897664910954,0.019739772076887763
2019-12-27,-0.03695008097591712,0.0033487375807088604,-0.0025317034328894428,-0.011923905453272243
2019-12-28,0.0,0.0,0.0,0.0
2019-12-29,0.0,0.0,0.0,0.0
